canonical_reaction_smiles,reaction_display_label_detailed,original_reaction_type,detected_reaction_family,detection_status
O=C(O)CNc1ccccc1Cl.O=Cc1coc2ccc(Cl)cc2c1=O>>O=c1c2cc(Cl)ccc2oc2c1ccn2-c1ccccc1Cl,(Ar1–Cl + Ar2–H) OR (Ar1–Cl + Ar2–NH–R) OR (Ar–Cl + HeteroAr–H) OR (HeteroAr–CH=O + Ar–NH–R) OR (intramolecular Ar–Cl / Ar–H) OR (intramolecular Ar–Cl / Ar–NH–R) OR (intramolecular Ar–Cl / HeteroAr–H) OR (intramolecular R1–C(O)OH / Ar–NH–R2) →,C_N_Coupling,,ambiguous_reactants
Cc1cc2occ(C=O)c(=O)c2cc1Cl.O=C(O)CNc1ccccc1Cl>>Cc1cc2oc3c(ccn3-c3ccccc3Cl)c(=O)c2cc1Cl,(Ar1–Cl + Ar2–H) OR (Ar1–Cl + Ar2–NH–R) OR (Ar–Cl + HeteroAr–H) OR (HeteroAr–CH=O + Ar–NH–R) OR (intramolecular Ar–Cl / Ar–H) OR (intramolecular Ar–Cl / Ar–NH–R) OR (intramolecular Ar–Cl / HeteroAr–H) OR (intramolecular R1–C(O)OH / Ar–NH–R2) →,C_N_Coupling,,ambiguous_reactants
COc1ccc(NCC(=O)O)cc1.O=Cc1coc2ccc(Cl)cc2c1=O>>COc1ccc(-n2ccc3c(=O)c4cc(Cl)ccc4oc32)cc1,(Ar1–Cl + Ar2–H) OR (Ar1–Cl + Ar2–NH–R) OR (HeteroAr–CH=O + Ar–NH–R) OR (intramolecular Ar–Cl / Ar–H) OR (intramolecular Ar–Cl / HeteroAr–H) OR (intramolecular R1–C(O)OH / Ar–NH–R2) →,C_N_Coupling,,ambiguous_reactants
CN1CCNCC1.O=[N+]([O-])c1cc(Br)ccc1F>>CN1CCN(c2ccc(Br)cc2[N+](=O)[O-])CC1,Ar–F + R1R2–NH → Ar–NR1R2; edits: C–F bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Brc1ccc(I)cc1.COc1ccc(/N=N/[Si](C)(C)C)cc1>>COc1ccc(/N=N/c2ccc(Br)cc2)cc1,(Ar1–Br + Ar2–H) OR (Ar1–I + Ar2–H) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–I / Ar–H) →,C_N_Coupling,,ambiguous_reactants
CC(C)(C)OC(=O)Nc1ccc(CN)cc1.CCOC(=O)c1cnc(SC)nc1Cl>>CCOC(=O)c1cnc(SC)nc1NCc1ccc(NC(=O)OC(C)(C)C)cc1,HeteroAr–Cl + R–NH2 → HeteroAr–NH–R; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
C=CCn1[nH]c2nc(SC)ncc2c1=O.CCC1(NS(=O)C(C)(C)C)CCc2ccc(Br)nc21>>C=CCn1c(=O)c2cnc(SC)nc2n1-c1ccc2c(n1)C(CC)(NS(=O)C(C)(C)C)CC2,HeteroAr1–Br + AromN–H → HeteroAr1–AromN; edits: C–Br bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
COc1ccc(N)cc1.Clc1nccc(-c2cc3ccccc3s2)n1>>COc1ccc(Nc2nccc(-c3cc4ccccc4s3)n2)cc1,HeteroAr–Cl + Ar–NH2 → HeteroAr–NH–Ar; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
COC(=O)c1ccc(Br)cc1.NC(=O)c1cccnc1>>COC(=O)c1ccc(NC(=O)c2cccnc2)cc1,Ar–Br + R–C(O)–NH2 → Ar–NH–C(O)–R; edits: C–Br bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Nc1ccc(Br)cc1.c1ccc2[nH]ccc2c1>>Nc1ccc(-n2ccc3ccccc32)cc1,Ar–Br + AromN–H → Ar–AromN; edits: C–Br bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Ic1ccccc1.S=C(Nc1ccc(Cl)cc1)Nc1ccccc1I>>Clc1ccc(N(c2ccccc2)c2nc3ccccc3s2)cc1,(Ar1–Cl + Ar2–H) OR (Ar1–I + Ar2–Alkenyl–NH) OR (Ar1–I + Ar2–H) OR (intramolecular Ar1–Cl / Ar2–Alkenyl–NH) OR (intramolecular Ar1–Cl / Ar2–H) OR (intramolecular Ar1–I / Ar2–Alkenyl–NH) OR (intramolecular Ar1–I / Ar2–H) OR (intramolecular Ar–Cl / Ar–Alkenyl–NH) OR (intramolecular Ar–Cl / Ar–H) OR (intramolecular Ar–I / Ar–Alkenyl–NH) OR (intramolecular Ar–I / Ar–H) →,C_N_Coupling,,ambiguous_reactants
CCCN.Clc1ccccn1>>CCCNc1ccccn1,HeteroAr–Cl + R–NH2 → HeteroAr–NH–R; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Cl.N[C@H]1COc2ccccc2C1.OC[C@H]1O[C@@H](n2cnc3c(Cl)ncnc32)[C@H](O)[C@@H]1O>>OC[C@H]1O[C@@H](n2cnc3c(N[C@H]4COc5ccccc5C4)ncnc32)[C@H](O)[C@@H]1O,HeteroAr–Cl + R–NH2 → HeteroAr–NH–R; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
CC(C)(C)OC(=O)NCCOCCOCCOCCOCCN.O=C1CCC(N2C(=O)c3cccc(F)c3C2=O)C(=O)N1>>CC(C)(C)OC(=O)NCCOCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,Ar–F + R–NH2 → Ar–NH–R; edits: C–F bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
NNc1ccc(Cl)cc1.O=Cc1ccccc1Br>>Clc1ccc(-n2ncc3ccccc32)cc1,(Ar1–Br + Ar2–H) OR (Ar1–Br + R–NH–NH) OR (Ar1–CH=O + R–NH–NH) OR (Ar1–Cl + Ar2–H) OR (Ar–Br + N–NH2) OR (Ar–CH=O + N–NH2) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–Cl / Ar–H) OR (intramolecular Ar–Cl / N–NH2) OR (intramolecular Ar–Cl / R–NH–NH) →,C_N_Coupling,,ambiguous_reactants
CCC(C)(C)NC(=O)c1ccccn1.Fc1ccc(Br)c(I)c1>>CC1(C)C=Cc2cc(F)ccc2N1C(=O)c1ccccn1,(Ar–Br + HeteroAr–H) OR (Ar–Br + R–C(O)–NHR) OR (Ar–F + HeteroAr–H) OR (Ar–F + R–C(O)–NHR) OR (Ar–I + HeteroAr–H) OR (Ar–I + R–C(O)–NHR) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–F / Ar–H) OR (intramolecular Ar–I / Ar–H) →,C_N_Coupling,,ambiguous_reactants
CC(C)(C)OC(N)=O.CC(c1ccc(C=O)cc1)c1cccc(Br)c1>>CC(c1ccc(C=O)cc1)c1cccc(NC(=O)OC(C)(C)C)c1,Ar–Br + RO–C(O)–NH2 → Ar–NH–C(O)–OR; edits: C–Br bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
CC(C)(C)[Si](C)(C)c1sc(Cl)c2ccccc12.CCCCCCOc1ccc(Nc2ccc(OC)cc2)cc1>>CCCCCCOc1ccc(N(c2ccc(OC)cc2)c2sc([Si](C)(C)C(C)(C)C)c3ccccc23)cc1,HeteroAr–Cl + Ar1Ar2–NH → HeteroAr–N(Ar1)(Ar2); edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Brc1ccccc1.Nc1c(-c2ccccc2)nc2ccccn12>>c1ccc(Nc2c(-c3ccccc3)nc3ccccn23)cc1,Ar–Br + HeteroAr–NH2 → Ar–NH–HeteroAr; edits: C–Br bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
N#Cc1c(-c2ccccc2Br)c(N)n2ccccc12>>N#Cc1c2c3ccccc3[nH]c2n2ccccc12,intramolecular (5-membered ring) Ar–Br / HeteroAr–NH2 → Ar–NH–HeteroAr; edits: C–Br bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Nc1cccc(C(F)(F)F)c1.O=C(Nc1cccc(Nc2cc(Cl)ncn2)c1)C1CC1>>O=C(Nc1cccc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1)C1CC1,HeteroAr–Cl + Ar–NH2 → HeteroAr–NH–Ar; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
COc1cc(N)ccc1Cl.O=C(Nc1cccc(Nc2cc(Cl)ncn2)c1)C1CC1>>COc1cc(Nc2cc(Nc3cccc(NC(=O)C4CC4)c3)ncn2)ccc1Cl,HeteroAr–Cl + Ar–NH2 → HeteroAr–NH–Ar; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
BrCc1ccccc1Br.S=C(Nc1ccc(Cl)cc1)Nc1ccccc1I>>Clc1ccc(N(Cc2ccccc2Br)c2nc3ccccc3s2)cc1,(Ar1–Br + Ar2–Alkenyl–NH) OR (Ar1–Br + Ar2–H) OR (Ar1–Cl + Ar2–H) OR (Ar1–I + Ar2–H) OR (Benzyl–Br + Ar–Alkenyl–NH) OR (intramolecular Ar1–Cl / Ar2–Alkenyl–NH) OR (intramolecular Ar1–Cl / Ar2–H) OR (intramolecular Ar1–I / Ar2–Alkenyl–NH) OR (intramolecular Ar1–I / Ar2–H) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–Cl / Ar–Alkenyl–NH) OR (intramolecular Ar–Cl / Ar–H) OR (intramolecular Ar–I / Ar–Alkenyl–NH) OR (intramolecular Ar–I / Ar–H) →,C_N_Coupling,,ambiguous_reactants
COCC(C)N.COc1cc2c(Cl)c(C(N)=O)cnc2cc1-c1c(C)noc1C>>COCC(C)Nc1c(C(N)=O)cnc2cc(-c3c(C)noc3C)c(OC)cc12,HeteroAr–Cl + R–NH2 → HeteroAr–NH–R; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
CCOC(=O)c1cn[nH]c1.CON=Cc1cc(C)ccc1Br>>CCOC(=O)c1cnn(-c2cc(Br)c(C=NOC)cc2C)c1,(Ar–Br + AromN–H) OR (Ar–Br + HeteroAr–H) OR (intramolecular Ar–Br / Ar–H) →,C_N_Coupling,,ambiguous_reactants
Cc1cc(Cl)n2nc(SCc3nc4ccccc4[nH]3)nc2n1.Nc1ccc(C(=O)/C=C/c2ccc(-n3cccn3)cc2)cc1>>Cc1cc(Nc2ccc(C(=O)/C=C/c3ccc(-n4cccn4)cc3)cc2)n2nc(SCc3nc4ccccc4[nH]3)nc2n1,HeteroAr–Cl + Ar–NH2 → HeteroAr–NH–Ar; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
CNc1cc(OC)c(OC)c(OC)c1.Fc1ccc2nc(Cl)nc(Cl)c2c1>>COc1cc(N(C)c2nc(Cl)nc3ccc(F)cc23)cc(OC)c1OC,HeteroAr–Cl + Ar–NH–R → HeteroAr–N(Ar)(R); edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
C1COCCN1.CCCCn1cc(C(=O)O)c(=O)c2c(F)cc(F)cc21>>CCCCn1cc(C(=O)O)c(=O)c2c(F)cc(N3CCOCC3)cc21,Ar–F + R1R2–NH → Ar–NR1R2; edits: C–F bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
COc1ccc([I+]c2ccc(OC)cc2)cc1.C[C@H]1COC(=O)N1.O=S(=O)([O-])C(F)(F)F>>COc1ccc(N2C(=O)OC[C@@H]2C)cc1,,C_N_Coupling,,unavailable
CC1CCNCC1.NC(=O)c1ccccc1N.O=Cc1ccccc1Br>>CC1CCN(c2ccccc2-c2nc(=O)c3ccccc3[nH]2)CC1,(Ar1–Br + Ar2–H) OR (Ar1–Br + Ar2–NH2) OR (Ar1–CH=O + Ar2–NH2) OR (Ar–Br + R1R2–NH) OR (Ar–Br + R–C(O)–NH2) OR (Ar–CH=O + R1R2–NH) OR (intramolecular Ar–Br / Ar–H) →,C_N_Coupling,,ambiguous_reactants
COC(=O)c1ccc([I+]c2c(OC)cc(OC)cc2OC)cc1.O=C([O-])C(F)(F)F.O=c1[nH]c2ccccc2c(=O)o1>>COC(=O)c1ccc(-n2c(=O)oc(=O)c3ccccc32)cc1,,C_N_Coupling,,unavailable
COc1nc2nonc2cc1Cl.Nc1cccc(C(F)(F)F)c1F>>COc1nc2nonc2cc1Nc1cccc(C(F)(F)F)c1F,HeteroAr–Cl + Ar–NH2 → HeteroAr–NH–Ar; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
COC(=O)O[C@@H]1C=C[C@H](OC(=O)OC)CC1.O=C(CC(=O)c1ccc(Cl)cc1)Nc1ccccc1>>O=C(c1ccc(Cl)cc1)[C@@H]1C(=O)N(c2ccccc2)[C@H]2C=CCC[C@@H]12,(intramolecular Ar1–Cl / Ar2–H) OR (intramolecular Ar1–Cl / R–C(O)–NHR) OR (intramolecular Ar–Cl / Ar–H) OR (intramolecular Ar–Cl / activated C–H) →,C_N_Coupling,,ambiguous_reactants
CC(=O)c1ccc(Cl)cc1.CC(C)(C)OC(=O)N1CCC(C(=O)NN)CC1>>CC(=O)c1ccc(NNC(=O)C2CCN(C(=O)OC(C)(C)C)CC2)cc1,Ar–Cl + N–NH2 → Ar–NH–N; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
CN1CCNCC1.COc1cc2nc(Cl)nc(NCc3c(C)cc(C)[nH]c3=O)c2cc1OC>>COc1cc2nc(N3CCN(C)CC3)nc(NCc3c(C)cc(C)[nH]c3=O)c2cc1OC,HeteroAr–Cl + R1R2–NH → HeteroAr–NR1R2; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
CC(=O)Nc1cccc(F)c1[N+](=O)[O-].COC(=O)c1ccc(CN)cc1.Cl>>COC(=O)c1ccc(CNc2cccc(NC(C)=O)c2[N+](=O)[O-])cc1,Ar–F + R–NH2 → Ar–NH–R; edits: C–F bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
O=[N+]([O-])c1cccc(I)c1.c1cn[nH]c1>>O=[N+]([O-])c1cccc(-n2cccn2)c1,Ar–I + AromN–H → Ar–AromN; edits: C–I bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
FC(F)(F)c1ccc(Cl)cc1.O=C1CCCN1>>O=C1CCCN1c1ccc(C(F)(F)F)cc1,Ar–Cl + R–C(O)–NHR → Ar–N(C(O)–R)(R); edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Cc1ccc(Br)cc1.NC(=O)c1ccccc1>>Cc1ccc(NC(=O)c2ccccc2)cc1,Ar–Br + R–C(O)–NH2 → Ar–NH–C(O)–R; edits: C–Br bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Clc1ccc(Br)cc1.Nc1cccc(N)c1-c1cccc2ccccc12>>Clc1ccc(Nc2cccc(Nc3ccc(Cl)cc3)c2-c2cccc3ccccc23)cc1,(Ar1–Br + Ar2–H) OR (Ar1–Br + Ar2–NH2) OR (Ar1–Cl + Ar2–H) OR (Ar1–Cl + Ar2–NH2) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–Cl / Ar–H) →,C_N_Coupling,,ambiguous_reactants
COc1ccc(N=Nc2ccc(I)cc2)cc1.c1c[nH]cn1>>COc1ccc(N=Nc2ccc(-n3ccnc3)cc2)cc1,Ar–I + AromN–H → Ar–AromN; edits: C–I bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Clc1ccccc1I.Nc1ccccc1Br>>Clc1ccccc1Nc1ccccc1Br,Ar1–I + Ar2–NH2 → Ar1–NH–Ar2; edits: C–I bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
C1CC[C@H]2NCCC[C@@H]2C1.FC(F)(F)c1ccc(Cl)cc1>>FC(F)(F)c1ccc(N2CCC[C@@H]3CCCC[C@H]32)cc1,Ar–Cl + R1R2–NH → Ar–NR1R2; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Clc1ncnc2nc[nH]c12.NCc1ccccc1>>c1ccc(CNc2ncnc3nc[nH]c23)cc1,HeteroAr–Cl + R–NH2 → HeteroAr–NH–R; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
COc1ccc(-c2nc(Cl)c3ccccc3n2)cc1.NCCN1CCOCC1>>COc1ccc(-c2nc(NCCN3CCOCC3)c3ccccc3n2)cc1,HeteroAr–Cl + R–NH2 → HeteroAr–NH–R; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
C1COCCN1.Cl.Clc1nc(Cl)c2ncn(CCc3ccoc3)c2n1.NCc1nc2ccc(F)c(F)c2[nH]1>>Fc1ccc2nc(CNc3nc(N4CCOCC4)nc4c3ncn4CCc3ccoc3)[nH]c2c1F,Event 1: C–N substitution; edits: C–Cl bond cleavage; C–N bond formation; N–H loss | Event 2: C–N substitution; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,multi_event
CC1(C)C(=O)Nc2cc(Br)cnc21.COC(=O)C12C3C4C1C1C2C3C41C(=O)OI(OC(=O)C12C3C4C1C1C2C3C41C(=O)OC)c1c(C)cc(C)cc1C>>COC(=O)C12C3C4C1C1C2C3C41N1C(=O)C(C)(C)c2ncc(Br)cc21,(HeteroAr–Br + Ar–H) OR (intramolecular HeteroAr1–Br / R–C(O)–NHR) OR (intramolecular HeteroAr–Br / HeteroAr–H) →,C_N_Coupling,,ambiguous_reactants
COc1ccc([I+]c2c(C)cc(C)cc2C)cc1.O=S(=O)([O-])C(F)(F)F>>COc1ccc(/N=N/c2ccc(OC)cc2)cc1,,C_N_Coupling,,unavailable
N#Cc1ccc([N+](=O)[O-])cc1F>>Nc1n[nH]c2cc([N+](=O)[O-])ccc12,intramolecular Ar–F / Ar–H →,C_N_Coupling,,reactant_only
COc1ccc(N)cc1.O=[N+]([O-])c1ccc(Br)cc1F>>COc1ccc(Nc2cc(Br)ccc2[N+](=O)[O-])cc1,Ar1–F + Ar2–NH2 → Ar1–NH–Ar2; edits: C–F bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
CCCCCCCCc1ccc(NC(=O)c2ccc3[nH]c4c(C(=O)c5ccccc5Br)nccc4c3c2)cc1>>CCCCCCCCc1ccc(NC(=O)c2ccc3[nH]c4c5[n+](ccc4c3c2)-c2ccccc2C5=O)cc1.[Br-],(intramolecular Ar1–Br / Ar2–H) OR (intramolecular Ar1–Br / R–C(O)–NHR) OR (intramolecular Ar–Br / AromN–H) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–Br / HeteroAr–H) →,C_N_Coupling,,ambiguous_reactants
C#Cc1ccccc1.CNc1ccccc1.O=Cc1ccc(F)cc1O>>CN(c1ccccc1)c1c(Cc2ccccc2)oc2cc(F)ccc12,(Ar1–CH=O + Ar2–NH–R) OR (Ar1–F + Ar2–H) OR (Ar1–F + Ar2–NH–R) OR (Ar–F + R–C≡C–H) OR (intramolecular Ar–F / Ar–H) OR (intramolecular Ar–F / Ar–OH) →,C_N_Coupling,,ambiguous_reactants
CCN.CCc1cccc(CC)c1Nc1cc(OC)cc(Br)n1>>CCNc1cc(OC)cc(Nc2c(CC)cccc2CC)n1,HeteroAr–Br + R–NH2 → HeteroAr–NH–R; edits: C–Br bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
CC(=O)c1ccc(Br)cc1.CSc1ccccc1N>>CSc1ccccc1Nc1ccc(C(C)=O)cc1,Ar1–Br + Ar2–NH2 → Ar1–NH–Ar2; edits: C–Br bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Fc1cccc(Br)c1-c1nc2c3ccccc3c3ccccc3c2[nH]1.O=C(O)[C@@H]1CCCCN1>>Fc1cccc2c1-c1nc3c4ccccc4c4ccccc4c3n1C1CCCCN21,(Ar–Br + R1R2–NH) OR (Ar–F + R1R2–NH) OR (intramolecular Ar1–Br / Ar2–H) OR (intramolecular Ar1–F / Ar2–H) OR (intramolecular Ar–Br / AromN–H) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–F / AromN–H) OR (intramolecular Ar–F / Ar–H) OR (intramolecular R1–C(O)OH / R2R3–NH) →,C_N_Coupling,,ambiguous_reactants
CN(C)CCN.O=C1c2cccc3cccc(c23)C(=O)N1Nc1nc(Cl)nc(N2CCOCC2)n1>>CN(C)CCNc1nc(NN2C(=O)c3cccc4cccc(c34)C2=O)nc(N2CCOCC2)n1,HeteroAr–Cl + R–NH2 → HeteroAr–NH–R; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
CN1CCN(c2ccc(N)cc2)CC1.CS(=O)(=O)N1CCC(Nc2nc(Cl)ncc2Br)CC1>>CN1CCN(c2ccc(Nc3ncc(Br)c(NC4CCN(S(C)(=O)=O)CC4)n3)cc2)CC1,HeteroAr–Cl + Ar–NH2 → HeteroAr–NH–Ar; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Brc1ccccn1.COc1ccc2c(c1)[nH]c1nc(C)ccc12>>COc1ccc2c3ccc(C)nc3n(-c3ccccn3)c2c1,HeteroAr1–Br + AromN–H → HeteroAr1–AromN; edits: C–Br bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
COc1ccc([I+][C-]2C(=O)CCCC2=O)cc1.c1ccc2c(c1)CCN2>>COc1ccc(N2CCc3ccccc32)cc1,Alkenyl–C(R1)=O + HeteroAr–R2–NH →,C_N_Coupling,,reactant_only
CCOC(=O)c1cnc(Cl)nc1NCCCNC(=O)OC(C)(C)C.Nc1ccccc1Br>>CCOC(=O)c1cnc(Nc2ccccc2Br)nc1NCCCN,(Ar–Br + HeteroAr–H) OR (Ar–Br + HeteroAr–R–NH) OR (Ar–Br + RO–C(O)–NHR) OR (HeteroAr–Cl + Ar–H) OR (HeteroAr–Cl + Ar–NH2) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–Br / Ar–NH2) OR (intramolecular HeteroAr–Cl / HeteroAr–H) OR (intramolecular HeteroAr–Cl / HeteroAr–R–NH) OR (intramolecular HeteroAr–Cl / RO–C(O)–NHR) →,C_N_Coupling,,ambiguous_reactants
Clc1ccccc1.c1ccc(C2=NCCCC2)cc1>>c1ccc(C2=C(c3ccccc3)N(c3ccccc3)CCC2)cc1.c1ccc([C@H]2NCCC[C@H]2c2ccccc2)cc1,(Ar1–Cl + Ar2–H) OR (intramolecular Ar–Cl / Ar–H) →,C_N_Coupling,,ambiguous_reactants
C1CCNCC1.CC(C)(C)c1cccc(-n2c(C=Cc3ccc(C(F)(F)F)nc3)nc3ccc(Cl)cc3c2=O)c1>>CC(C)(C)c1cccc(-n2c(C=Cc3ccc(C(F)(F)F)nc3)nc3ccc(N4CCCCC4)cc3c2=O)c1,Ar–Cl + R1R2–NH → Ar–NR1R2; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
C1CNCCNC1.FC(F)(F)c1cnc(Cl)c(Cl)c1>>FC(F)(F)c1cnc(N2CCCNCC2)c(Cl)c1,HeteroAr–Cl + R1R2–NH → HeteroAr–NR1R2; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Cc1c(-c2ccc3cnc(Cl)nc3c2)cnc2c1N(C(=O)OC(C)(C)C)CCO2.Cc1cc(N)ccc1[N+](=O)[O-]>>Cc1cc(Nc2ncc3ccc(-c4cnc5c(c4C)N(C(=O)OC(C)(C)C)CCO5)cc3n2)ccc1[N+](=O)[O-],HeteroAr–Cl + Ar–NH2 → HeteroAr–NH–Ar; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Brc1ccc(C=NNc2ccccc2)cc1.O=C1C=CCC1>>O=C1CCc2c1c(-c1ccc(Br)cc1)nn2-c1ccccc1,(Alkenyl–C(R)=O + R–NH–NH) OR (Ar–Br + activated C–H) OR (intramolecular Ar1–Br / Ar2–H) OR (intramolecular Ar1–Br / R–NH–NH) OR (intramolecular Ar–Br / Ar–H) →,C_N_Coupling,,ambiguous_reactants
CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(Br)cc21.Nc1ccccc1>>CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(Nc3ccccc3)cc21,Ar1–Br + Ar2–NH2 → Ar1–NH–Ar2; edits: C–Br bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
O=S(=O)([O-])C(F)(F)F.O=c1cc[nH]c2ccccc12.c1ccc([I+]c2ccccc2)cc1>>O=c1ccn(-c2ccccc2)c2ccccc12,,C_N_Coupling,,unavailable
Brc1ccccn1.O=c1[nH]ccc2ccc(-c3ccccc3)cc12>>O=c1c2cc(-c3ccccc3)ccc2ccn1-c1ccccn1,HeteroAr1–Br + AromN–H → HeteroAr1–AromN; edits: C–Br bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Brc1ccccn1.O=c1[nH]cc(Br)c2ccccc12>>O=c1c2ccccc2c(Br)cn1-c1ccccn1,HeteroAr1–Br + AromN–H → HeteroAr1–AromN; edits: C–Br bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
CN1CCC[C@H](N)C1.COc1c(Nc2ccc3ccccc3c2C(=Cc2ccccc2)c2c[nH]c3ccccc23)c(=O)c1=O>>CN1CCCC(Nc2c(Nc3ccc4ccccc4c3C(=Cc3ccccc3)c3c[nH]c4ccccc34)c(=O)c2=O)C1,,C_N_Coupling,,unavailable
FC(F)(F)c1cccc(Nc2nc(Cl)nc(Nc3cccc(C(F)(F)F)c3)n2)c1.OC1CCNCC1>>OC1CCN(c2nc(Nc3cccc(C(F)(F)F)c3)nc(Nc3cccc(C(F)(F)F)c3)n2)CC1,HeteroAr–Cl + R1R2–NH → HeteroAr–NR1R2; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Cc1cnc[nH]1.N#Cc1ccccc1Br>>Cc1cn(-c2ccccc2C#N)cn1.Cc1cncn1-c1ccccc1C#N,Ar–Br + AromN–H → Ar–AromN; edits: C–Br bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
CN1CCNCC1.Clc1cccnc1>>CN1CCN(c2cccnc2)CC1,HeteroAr–Cl + R1R2–NH → HeteroAr–NR1R2; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
Clc1cccnc1.Cn1nccc1N>>Cn1nccc1Nc1cccnc1,HeteroAr1–Cl + HeteroAr2–NH2 → HeteroAr1–NH–HeteroAr2; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
COc1ccc(Cl)cc1.Nc1ccc(F)cc1>>COc1ccc(Nc2ccc(F)cc2)cc1,Ar1–Cl + Ar2–NH2 → Ar1–NH–Ar2; edits: C–Cl bond cleavage; C–N bond formation; N–H loss,C_N_Coupling,,exact_reconstruction
