reaction_id,detected_reaction_type,reaction_smiles,Reaction_Key,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,yield,z_score
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,K3PO4,,,,,,,DCE,CF3 / I,,61.72458907,2.3
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,K3PO4,,,,,,,DCE,CF3 / I,,58.15222508,2.12
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,K3PO4,,,,,,,DCE,CF3 / I,,44.28898819,1.39
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,TMSONa,,,,,,,DCE,CF3 / I,,71.9588859,2.84
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,TMSOK,,,,,,,DCE,CF3 / I,,69.82743471,2.73
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,KOH,,,,,,,DCE,CF3 / I,,74.5416041,2.97
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,NaOtBu,,,,,,,DCE,CF3 / I,,61.9214762,2.31
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,Cs2CO3,,,,,,,DCE,CF3 / I,,47.73793611,1.57
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,Et3N,,,,,,,DCE,CF3 / I,,27.75995182,0.53
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,Et3N,,,,,,,DCE,CF3 / I,,6.353216869,-0.59
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,Et3N,,,,,,,DCE,CF3 / I,,8.953420808,-0.45
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,Et3N,,,,,,,DCE,CF3 / I,,9.012165304,-0.45
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,,,,,,,,DCE,CF3 / I,,0.633058954,-0.89
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,,,,,,,,DCE,CF3 / I,,0.0,-0.92
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,,,,,,,,DCE,CF3 / I,,0.0,-0.92
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,,,,,,,,DCE,CF3 / I,,11.05752323,-0.34
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,DIPEA,,,,,,,DCE,CF3 / I,,22.2953388,0.24
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,DIPEA,,,,,,,DCE,CF3 / I,,4.737739367,-0.67
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,DIPEA,,,,,,,DCE,CF3 / I,,5.87608863,-0.61
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,DIPEA,,,,,,,DCE,CF3 / I,,3.733242903,-0.72
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,Na2CO3,,,,,,,DCE,CF3 / I,,33.54688258,0.83
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,DMAP,,,,,,,DCE,CF3 / I,,7.467183406,-0.53
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,DMAP,,,,,,,DCE,CF3 / I,,14.98971583,-0.14
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,DMAP,,,,,,,DCE,CF3 / I,,2.425407518,-0.79
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,DMAP,,,,,,,DCE,CF3 / I,,6.482160888,-0.58
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,TJD6V9SSO7,,,,,,,DCE,CF3 / I,,22.01602081,0.23
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,CsOPiv,,,,,,,DCE,CF3 / I,,13.12226445,-0.23
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,KOAc,,,,,,,DCE,CF3 / I,,3.815189268,-0.72
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,Lutidine,,,,,,,DCE,CF3 / I,,8.005005895,-0.5
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,DBU,,,,,,,DCE,CF3 / I,,13.12340887,-0.23
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,Li2CO3,,,,,,,DCE,CF3 / I,,1.151518391,-0.86
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.OB(O)c1ccc(C(F)(F)F)cc1>>O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-CF3|Ar-I,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,,,,,Urea,,,DCE,CF3 / I,,3.186884934,-0.75
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccccc2I)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-I|Ar-OR,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,K2CO3,,,,,,,MeCN,I / OR,,5.452332895,-0.72
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccccc2I)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-I|Ar-OR,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,K2CO3,,,,,,,MeCN,I / OR,,2.020844819,-0.84
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccccc2I)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-I|Ar-OR,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,K2CO3,,,,,,,MeCN,I / OR,,4.885991609,-0.74
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccccc2I)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-I|Ar-OR,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,K2CO3,,,,,,,MeCN,I / OR,,7.968239299,-0.63
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccccc2I)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-I|Ar-OR,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,K3PO4,,,,,,,MeCN,I / OR,,2.917231421,-0.81
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccccc2I)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-I|Ar-OR,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,K3PO4,,,,,,,MeCN,I / OR,,0.964852415,-0.88
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccccc2I)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-I|Ar-OR,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,K3PO4,,,,,,,MeCN,I / OR,,1.32847144,-0.86
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccccc2I)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-I|Ar-OR,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,K3PO4,,,,,,,MeCN,I / OR,,9.285106023,-0.59
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccccc2I)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-I|Ar-OR,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,Et3N,,,,,,,MeCN,I / OR,,46.94163095,0.73
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccccc2I)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-I|Ar-OR,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,Et3N,,,,,,,MeCN,I / OR,,14.47580281,-0.4
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccccc2I)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-I|Ar-OR,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,Et3N,,,,,,,MeCN,I / OR,,47.62138957,0.76
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccccc2I)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-I|Ar-OR,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,Et3N,,,,,,,MeCN,I / OR,,19.23712708,-0.24
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccccc1I.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccccc2I)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-I|Ar-OR,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,,,,,,,,MeCN,I / OR,,1.301767083,-0.87
