reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-614-CAS-38409521,31-614-CAS-38409521,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,83,,,C1=CC2C=CC1C2.c1ccc(COC[C@H]2O[C@@H](c3nnc([C@@H]4O[C@H](COCc5ccccc5)[C@@H](OCc5ccccc5)[C@H](OCc5ccccc5)[C@H]4OCc4ccccc4)nn3)[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)cc1,c1ccc(COC[C@H]2O[C@@H](c3ccc([C@@H]4O[C@H](COCc5ccccc5)[C@@H](OCc5ccccc5)[C@H](OCc5ccccc5)[C@H]4OCc4ccccc4)nn3)[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)cc1,C1=CC2C=CC1C2.c1ccc(COC[C@H]2O[C@@H](c3nnc([C@@H]4O[C@H](COCc5ccccc5)[C@@H](OCc5ccccc5)[C@H](OCc5ccccc5)[C@H]4OCc4ccccc4)nn3)[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)cc1>>c1ccc(COC[C@H]2O[C@@H](c3ccc([C@@H]4O[C@H](COCc5ccccc5)[C@@H](OCc5ccccc5)[C@H](OCc5ccccc5)[C@H]4OCc4ccccc4)nn3)[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)cc1,"First representatives of C-glycosyl 1,2,4,5-tetrazines: synthesis of 3-β-D-glucopyranosyl 1,2,4,5-tetrazines and their transformation into 3-β-D-glucopyranosyl pyridazines","Bokor, Eva; Kecskes, Dora T.; Gombas, Ferenc; Feher, Alexandra; Kardos, Eszter; Dabian, Akram; Vonza, Zsofia; Szennyes, Eszter; Somsak, Laszlo","New Journal of Chemistry (2023), 47(1), 56-74","First representatives of C-glycosyl 1,2,4,5-tetrazines: synthesis of 3-β-D-glucopyranosyl 1,2,4,5-tetrazines and their transformation into 3-β-D-glucopyranosyl pyridazines | Bokor, Eva; Kecskes, Dora T.; Gombas, Ferenc; Feher, Alexandra; Kardos, Eszter; Dabian, Akram; Vonza, Zsofia; Szennyes, Eszter; Somsak, Laszlo | New Journal of Chemistry (2023), 47(1), 56-74","121-46-0, 2998578-00-8",2998578-41-7,,,108-88-3,,,,,,,1,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""121-46-0"", ""smiles"": ""C1=CC2C=CC1C2""}, {""index"": 2, ""cas_rn"": ""2998578-00-8"", ""smiles"": ""c1ccc(COC[C@H]2O[C@@H](c3nnc([C@@H]4O[C@H](COCc5ccccc5)[C@@H](OCc5ccccc5)[C@H](OCc5ccccc5)[C@H]4OCc4ccccc4)nn3)[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""2998578-41-7"", ""yield_pct"": ""83"", ""smiles"": ""c1ccc(COC[C@H]2O[C@@H](c3ccc([C@@H]4O[C@H](COCc5ccccc5)[C@@H](OCc5ccccc5)[C@H](OCc5ccccc5)[C@H]4OCc4ccccc4)nn3)[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)cc1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}]",cycloaddition reaction,
31-614-CAS-40591213,31-614-CAS-40591213,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,92,,,OC[C@H]1[C@H]2CCC#CCC[C@@H]12.[F-][B+3]1([F-])N2=CC=CC2=C(NCC2=CC=C(C3=NN=CN=N3)C=C2)C2=CC=C[N-]21,[H][C@@]12CCC3=C(C4=CC=C(CNC5=C6C=CC=N6[B+3]([F-])([F-])[N-]6C=CC=C56)C=C4)N=NC=C3CC[C@]1([H])[C@@H]2CO,OC[C@H]1[C@H]2CCC#CCC[C@@H]12.[F-][B+3]1([F-])N2=CC=CC2=C(NCC2=CC=C(C3=NN=CN=N3)C=C2)C2=CC=C[N-]21>>[H][C@@]12CCC3=C(C4=CC=C(CNC5=C6C=CC=N6[B+3]([F-])([F-])[N-]6C=CC=C56)C=C4)N=NC=C3CC[C@]1([H])[C@@H]2CO,Readily Accessible and Brightly Fluorogenic BODIPY/NBD-Tetrazines via SNAr Reactions,"Isik, Murat; Kisacam, Mehmet Ali","Journal of Organic Chemistry (2024), 89(9), 6513-6519","Readily Accessible and Brightly Fluorogenic BODIPY/NBD-Tetrazines via SNAr Reactions | Isik, Murat; Kisacam, Mehmet Ali | Journal of Organic Chemistry (2024), 89(9), 6513-6519","1263166-90-0, 3033863-52-1",3033863-56-5,,,75-09-2,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""1263166-90-0"", ""smiles"": ""OC[C@H]1[C@H]2CCC#CCC[C@@H]12""}, {""index"": 2, ""cas_rn"": ""3033863-52-1"", ""smiles"": ""[F-][B+3]1([F-])N2=CC=CC2=C(NCC2=CC=C(C3=NN=CN=N3)C=C2)C2=CC=C[N-]21""}]","[{""index"": 1, ""cas_rn"": ""3033863-56-5"", ""yield_pct"": ""92"", ""smiles"": ""[H][C@@]12CCC3=C(C4=CC=C(CNC5=C6C=CC=N6[B+3]([F-])([F-])[N-]6C=CC=C56)C=C4)N=NC=C3CC[C@]1([H])[C@@H]2CO""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Diels-Alder reaction,reactant_smiles_validation_failed | product_smiles_validation_failed
31-614-CAS-40591214,31-614-CAS-40591214,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,71,,,OC[C@H]1[C@H]2CCC#CCC[C@@H]12.CC1=NN=C(C2=CC=C(CNC3=C4C=CC=N4[B+3]([F-])([F-])[N-]4C=CC=C34)C=C2)N=N1,[H][C@@]12CCC3=C(C4=CC=C(CNC5=C6C=CC=N6[B+3]([F-])([F-])[N-]6C=CC=C56)C=C4)N=NC(C)=C3CC[C@]1([H])[C@@H]2CO,OC[C@H]1[C@H]2CCC#CCC[C@@H]12.CC1=NN=C(C2=CC=C(CNC3=C4C=CC=N4[B+3]([F-])([F-])[N-]4C=CC=C34)C=C2)N=N1>>[H][C@@]12CCC3=C(C4=CC=C(CNC5=C6C=CC=N6[B+3]([F-])([F-])[N-]6C=CC=C56)C=C4)N=NC(C)=C3CC[C@]1([H])[C@@H]2CO,Readily Accessible and Brightly Fluorogenic BODIPY/NBD-Tetrazines via SNAr Reactions,"Isik, Murat; Kisacam, Mehmet Ali","Journal of Organic Chemistry (2024), 89(9), 6513-6519","Readily Accessible and Brightly Fluorogenic BODIPY/NBD-Tetrazines via SNAr Reactions | Isik, Murat; Kisacam, Mehmet Ali | Journal of Organic Chemistry (2024), 89(9), 6513-6519","1263166-90-0, 3033863-53-2",3033863-57-6,,,75-09-2,,,,,,,1,1,71,,,,,,,"{""1"": 71}","[{""index"": 1, ""cas_rn"": ""1263166-90-0"", ""smiles"": ""OC[C@H]1[C@H]2CCC#CCC[C@@H]12""}, {""index"": 2, ""cas_rn"": ""3033863-53-2"", ""smiles"": ""CC1=NN=C(C2=CC=C(CNC3=C4C=CC=N4[B+3]([F-])([F-])[N-]4C=CC=C34)C=C2)N=N1""}]","[{""index"": 1, ""cas_rn"": ""3033863-57-6"", ""yield_pct"": ""71"", ""smiles"": ""[H][C@@]12CCC3=C(C4=CC=C(CNC5=C6C=CC=N6[B+3]([F-])([F-])[N-]6C=CC=C56)C=C4)N=NC(C)=C3CC[C@]1([H])[C@@H]2CO""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Diels-Alder reaction,reactant_smiles_validation_failed | product_smiles_validation_failed
31-614-CAS-40591215,31-614-CAS-40591215,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,94,,,OC[C@H]1[C@H]2CCC#CCC[C@@H]12.CC1=CC(C)=C(C2=C3C=CC(NCC4=CC=C(C5=NN=C(C)N=N5)C=C4)=N3[B+3]([F-])([F-])[N-]3C(Cl)=CC=C23)C(C)=C1,[H][C@@]12CCC3=C(C)N=NC(C4=CC=C(CNC5=N6C(=C(C7=C(C)C=C(C)C=C7C)C7=CC=C(Cl)[N-]7[B+3]6([F-])[F-])C=C5)C=C4)=C3CC[C@]1([H])[C@@H]2CO,OC[C@H]1[C@H]2CCC#CCC[C@@H]12.CC1=CC(C)=C(C2=C3C=CC(NCC4=CC=C(C5=NN=C(C)N=N5)C=C4)=N3[B+3]([F-])([F-])[N-]3C(Cl)=CC=C23)C(C)=C1>>[H][C@@]12CCC3=C(C)N=NC(C4=CC=C(CNC5=N6C(=C(C7=C(C)C=C(C)C=C7C)C7=CC=C(Cl)[N-]7[B+3]6([F-])[F-])C=C5)C=C4)=C3CC[C@]1([H])[C@@H]2CO,Readily Accessible and Brightly Fluorogenic BODIPY/NBD-Tetrazines via SNAr Reactions,"Isik, Murat; Kisacam, Mehmet Ali","Journal of Organic Chemistry (2024), 89(9), 6513-6519","Readily Accessible and Brightly Fluorogenic BODIPY/NBD-Tetrazines via SNAr Reactions | Isik, Murat; Kisacam, Mehmet Ali | Journal of Organic Chemistry (2024), 89(9), 6513-6519","1263166-90-0, 3033863-55-4",3033863-59-8,,,75-09-2,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""1263166-90-0"", ""smiles"": ""OC[C@H]1[C@H]2CCC#CCC[C@@H]12""}, {""index"": 2, ""cas_rn"": ""3033863-55-4"", ""smiles"": ""CC1=CC(C)=C(C2=C3C=CC(NCC4=CC=C(C5=NN=C(C)N=N5)C=C4)=N3[B+3]([F-])([F-])[N-]3C(Cl)=CC=C23)C(C)=C1""}]","[{""index"": 1, ""cas_rn"": ""3033863-59-8"", ""yield_pct"": ""94"", ""smiles"": ""[H][C@@]12CCC3=C(C)N=NC(C4=CC=C(CNC5=N6C(=C(C7=C(C)C=C(C)C=C7C)C7=CC=C(Cl)[N-]7[B+3]6([F-])[F-])C=C5)C=C4)=C3CC[C@]1([H])[C@@H]2CO""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Diels-Alder reaction,reactant_smiles_validation_failed | product_smiles_validation_failed
31-614-CAS-40591216,31-614-CAS-40591216,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,95,,,OC[C@H]1[C@H]2CCC#CCC[C@@H]12.CC1=CC(C)=C(C2=C3C=CC(NCC4=CC=C(C5=NN=CN=N5)C=C4)=N3[B+3]([F-])([F-])[N-]3C(Cl)=CC=C23)C(C)=C1,[H][C@@]12CCC3=CN=NC(C4=CC=C(CNC5=N6C(=C(C7=C(C)C=C(C)C=C7C)C7=CC=C(Cl)[N-]7[B+3]6([F-])[F-])C=C5)C=C4)=C3CC[C@]1([H])[C@@H]2CO,OC[C@H]1[C@H]2CCC#CCC[C@@H]12.CC1=CC(C)=C(C2=C3C=CC(NCC4=CC=C(C5=NN=CN=N5)C=C4)=N3[B+3]([F-])([F-])[N-]3C(Cl)=CC=C23)C(C)=C1>>[H][C@@]12CCC3=CN=NC(C4=CC=C(CNC5=N6C(=C(C7=C(C)C=C(C)C=C7C)C7=CC=C(Cl)[N-]7[B+3]6([F-])[F-])C=C5)C=C4)=C3CC[C@]1([H])[C@@H]2CO,Readily Accessible and Brightly Fluorogenic BODIPY/NBD-Tetrazines via SNAr Reactions,"Isik, Murat; Kisacam, Mehmet Ali","Journal of Organic Chemistry (2024), 89(9), 6513-6519","Readily Accessible and Brightly Fluorogenic BODIPY/NBD-Tetrazines via SNAr Reactions | Isik, Murat; Kisacam, Mehmet Ali | Journal of Organic Chemistry (2024), 89(9), 6513-6519","1263166-90-0, 3033863-54-3",3033863-58-7,,,75-09-2,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""1263166-90-0"", ""smiles"": ""OC[C@H]1[C@H]2CCC#CCC[C@@H]12""}, {""index"": 2, ""cas_rn"": ""3033863-54-3"", ""smiles"": ""CC1=CC(C)=C(C2=C3C=CC(NCC4=CC=C(C5=NN=CN=N5)C=C4)=N3[B+3]([F-])([F-])[N-]3C(Cl)=CC=C23)C(C)=C1""}]","[{""index"": 1, ""cas_rn"": ""3033863-58-7"", ""yield_pct"": ""95"", ""smiles"": ""[H][C@@]12CCC3=CN=NC(C4=CC=C(CNC5=N6C(=C(C7=C(C)C=C(C)C=C7C)C7=CC=C(Cl)[N-]7[B+3]6([F-])[F-])C=C5)C=C4)=C3CC[C@]1([H])[C@@H]2CO""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Diels-Alder reaction,reactant_smiles_validation_failed | product_smiles_validation_failed
31-614-CAS-40591218,31-614-CAS-40591218,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,85,,,OC[C@H]1[C@H]2CCC#CCC[C@@H]12.Cc1nnc(-c2ccc(CNc3ccc([N+](=O)[O-])c4nonc34)cc2)nn1,Cc1nnc(-c2ccc(CNc3ccc([N+](=O)[O-])c4nonc34)cc2)c2c1CC[C@@H]1[C@H](CO)[C@@H]1CC2,OC[C@H]1[C@H]2CCC#CCC[C@@H]12.Cc1nnc(-c2ccc(CNc3ccc([N+](=O)[O-])c4nonc34)cc2)nn1>>Cc1nnc(-c2ccc(CNc3ccc([N+](=O)[O-])c4nonc34)cc2)c2c1CC[C@@H]1[C@H](CO)[C@@H]1CC2,Readily Accessible and Brightly Fluorogenic BODIPY/NBD-Tetrazines via SNAr Reactions,"Isik, Murat; Kisacam, Mehmet Ali","Journal of Organic Chemistry (2024), 89(9), 6513-6519","Readily Accessible and Brightly Fluorogenic BODIPY/NBD-Tetrazines via SNAr Reactions | Isik, Murat; Kisacam, Mehmet Ali | Journal of Organic Chemistry (2024), 89(9), 6513-6519","1263166-90-0, 3033564-55-2",3033564-57-4,,,75-09-2,,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""1263166-90-0"", ""smiles"": ""OC[C@H]1[C@H]2CCC#CCC[C@@H]12""}, {""index"": 2, ""cas_rn"": ""3033564-55-2"", ""smiles"": ""Cc1nnc(-c2ccc(CNc3ccc([N+](=O)[O-])c4nonc34)cc2)nn1""}]","[{""index"": 1, ""cas_rn"": ""3033564-57-4"", ""yield_pct"": ""85"", ""smiles"": ""Cc1nnc(-c2ccc(CNc3ccc([N+](=O)[O-])c4nonc34)cc2)c2c1CC[C@@H]1[C@H](CO)[C@@H]1CC2""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Diels-Alder reaction,
31-614-CAS-40591219,31-614-CAS-40591219,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,90,,,OC[C@H]1[C@H]2CCC#CCC[C@@H]12.O=[N+]([O-])c1ccc(NCc2ccc(-c3nncnn3)cc2)c2nonc12,O=[N+]([O-])c1ccc(NCc2ccc(-c3nncc4c3CC[C@H]3[C@@H](CO)[C@H]3CC4)cc2)c2nonc12,OC[C@H]1[C@H]2CCC#CCC[C@@H]12.O=[N+]([O-])c1ccc(NCc2ccc(-c3nncnn3)cc2)c2nonc12>>O=[N+]([O-])c1ccc(NCc2ccc(-c3nncc4c3CC[C@H]3[C@@H](CO)[C@H]3CC4)cc2)c2nonc12,Readily Accessible and Brightly Fluorogenic BODIPY/NBD-Tetrazines via SNAr Reactions,"Isik, Murat; Kisacam, Mehmet Ali","Journal of Organic Chemistry (2024), 89(9), 6513-6519","Readily Accessible and Brightly Fluorogenic BODIPY/NBD-Tetrazines via SNAr Reactions | Isik, Murat; Kisacam, Mehmet Ali | Journal of Organic Chemistry (2024), 89(9), 6513-6519","1263166-90-0, 1393381-48-0",3033564-56-3,,,75-09-2,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""1263166-90-0"", ""smiles"": ""OC[C@H]1[C@H]2CCC#CCC[C@@H]12""}, {""index"": 2, ""cas_rn"": ""1393381-48-0"", ""smiles"": ""O=[N+]([O-])c1ccc(NCc2ccc(-c3nncnn3)cc2)c2nonc12""}]","[{""index"": 1, ""cas_rn"": ""3033564-56-3"", ""yield_pct"": ""90"", ""smiles"": ""O=[N+]([O-])c1ccc(NCc2ccc(-c3nncc4c3CC[C@H]3[C@@H](CO)[C@H]3CC4)cc2)c2nonc12""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Diels-Alder reaction,
31-614-CAS-40744290,31-614-CAS-40744290,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,95,,,C1=CC2C=CC1C2.COc1ccc(-c2nnc(-c3cn(CCOCCOCCOS(=O)(=O)c4ccc(C)cc4)nn3)nn2)cc1,COc1ccc(-c2ccc(-c3cn(CCOCCOCCOS(=O)(=O)c4ccc(C)cc4)nn3)nn2)cc1,C1=CC2C=CC1C2.COc1ccc(-c2nnc(-c3cn(CCOCCOCCOS(=O)(=O)c4ccc(C)cc4)nn3)nn2)cc1>>COc1ccc(-c2ccc(-c3cn(CCOCCOCCOS(=O)(=O)c4ccc(C)cc4)nn3)nn2)cc1,Rapid Construction of 18F-Triazolyl-tetrazines through the Click Reaction,"Yang, Cheng; Lu, Kai; Li, Jie; Wu, Haoxing; Chen, Wei","Journal of Organic Chemistry (2024), 89(20), 14673-14678","Rapid Construction of 18F-Triazolyl-tetrazines through the Click Reaction | Yang, Cheng; Lu, Kai; Li, Jie; Wu, Haoxing; Chen, Wei | Journal of Organic Chemistry (2024), 89(20), 14673-14678","121-46-0, 3047092-41-8",3047092-42-9,,,75-09-2,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""121-46-0"", ""smiles"": ""C1=CC2C=CC1C2""}, {""index"": 2, ""cas_rn"": ""3047092-41-8"", ""smiles"": ""COc1ccc(-c2nnc(-c3cn(CCOCCOCCOS(=O)(=O)c4ccc(C)cc4)nn3)nn2)cc1""}]","[{""index"": 1, ""cas_rn"": ""3047092-42-9"", ""yield_pct"": ""95"", ""smiles"": ""COc1ccc(-c2ccc(-c3cn(CCOCCOCCOS(=O)(=O)c4ccc(C)cc4)nn3)nn2)cc1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-40744293,31-614-CAS-40744293,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,96,,,C1=CC2C=CC1C2.COc1ccc(-c2nnc(-c3cn(CCOCCOCCF)nn3)nn2)cc1,COc1ccc(-c2ccc(-c3cn(CCOCCOCCF)nn3)nn2)cc1,C1=CC2C=CC1C2.COc1ccc(-c2nnc(-c3cn(CCOCCOCCF)nn3)nn2)cc1>>COc1ccc(-c2ccc(-c3cn(CCOCCOCCF)nn3)nn2)cc1,Rapid Construction of 18F-Triazolyl-tetrazines through the Click Reaction,"Yang, Cheng; Lu, Kai; Li, Jie; Wu, Haoxing; Chen, Wei","Journal of Organic Chemistry (2024), 89(20), 14673-14678","Rapid Construction of 18F-Triazolyl-tetrazines through the Click Reaction | Yang, Cheng; Lu, Kai; Li, Jie; Wu, Haoxing; Chen, Wei | Journal of Organic Chemistry (2024), 89(20), 14673-14678","121-46-0, 3047092-43-0",3047092-44-1,,,75-09-2,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""121-46-0"", ""smiles"": ""C1=CC2C=CC1C2""}, {""index"": 2, ""cas_rn"": ""3047092-43-0"", ""smiles"": ""COc1ccc(-c2nnc(-c3cn(CCOCCOCCF)nn3)nn2)cc1""}]","[{""index"": 1, ""cas_rn"": ""3047092-44-1"", ""yield_pct"": ""96"", ""smiles"": ""COc1ccc(-c2ccc(-c3cn(CCOCCOCCF)nn3)nn2)cc1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-45031791,31-614-CAS-45031791,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,77,,,C#CCN(NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C.Clc1nnc(N2CCCCC2)nn1,CC(C)(C)OC(=O)N1Cc2cc(N3CCCCC3)nnc2N1C(=O)OC(C)(C)C,C#CCN(NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C.Clc1nnc(N2CCCCC2)nn1>>CC(C)(C)OC(=O)N1Cc2cc(N3CCCCC3)nnc2N1C(=O)OC(C)(C)C,A Tetrazine-Based Synthesis for Accessing Underutilized Aza-Indole Analogues,"Savelson, Evan; Selewski, Katarina A.; Tepe, Jetze J.","Chemistry - A European Journal (2025), 31(25), e202500751","A Tetrazine-Based Synthesis for Accessing Underutilized Aza-Indole Analogues | Savelson, Evan; Selewski, Katarina A.; Tepe, Jetze J. | Chemistry - A European Journal (2025), 31(25), e202500751","888703-77-3, 106131-65-1",3082937-58-1,7646-69-7,,"109-99-9, 123-91-1",,,,,,,2,1,77,,,,,,,"{""1"": 77}","[{""index"": 1, ""cas_rn"": ""888703-77-3"", ""smiles"": ""C#CCN(NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C""}, {""index"": 2, ""cas_rn"": ""106131-65-1"", ""smiles"": ""Clc1nnc(N2CCCCC2)nn1""}]","[{""index"": 1, ""cas_rn"": ""3082937-58-1"", ""yield_pct"": ""77"", ""smiles"": ""CC(C)(C)OC(=O)N1Cc2cc(N3CCCCC3)nnc2N1C(=O)OC(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""7646-69-7""}]",[],"[{""index"": 1, ""cas_rn"": ""109-99-9""}, {""index"": 2, ""cas_rn"": ""123-91-1""}]","alternative reaction conditions gave lower yield, inverse addition (stage 2)",
31-614-CAS-45417881,31-614-CAS-45417881,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,83,,,c1ccc(Cc2nnc(Cc3ccccc3)nn2)cc1.O=c1ooc(=O)c2c1CCCC2,c1ccc(Cc2nnc(Cc3ccccc3)c3c2CCCC3)cc1,c1ccc(Cc2nnc(Cc3ccccc3)nn2)cc1.O=c1ooc(=O)c2c1CCCC2>>c1ccc(Cc2nnc(Cc3ccccc3)c3c2CCCC3)cc1,Photochemical Generation and Cycloadditions of Strained Cycloalkynes,"Wei, Congyin; Fu, Kang; Yu, Zhiyou; Zhan, Ziye; Chang, Denghu; Shi, Lei","Journal of the American Chemical Society (2025), 147(17), 14299-14307","Photochemical Generation and Cycloadditions of Strained Cycloalkynes | Wei, Congyin; Fu, Kang; Yu, Zhiyou; Zhan, Ziye; Chang, Denghu; Shi, Lei | Journal of the American Chemical Society (2025), 147(17), 14299-14307","14141-65-2, 2242736-91-8",3086629-82-2,,,75-05-8,,,,,,,1,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""14141-65-2"", ""smiles"": ""c1ccc(Cc2nnc(Cc3ccccc3)nn2)cc1""}, {""index"": 2, ""cas_rn"": ""2242736-91-8"", ""smiles"": ""O=c1ooc(=O)c2c1CCCC2""}]","[{""index"": 1, ""cas_rn"": ""3086629-82-2"", ""yield_pct"": ""83"", ""smiles"": ""c1ccc(Cc2nnc(Cc3ccccc3)c3c2CCCC3)cc1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-05-8""}]",photochemical (UV-C (254 nm) light used),
31-614-CAS-45417883,31-614-CAS-45417883,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,92,,,CC(C)(C)c1nnc(C(C)(C)C)nn1.O=c1ooc(=O)c2c1CCCC2,CC(C)(C)c1nnc(C(C)(C)C)c2c1CCCC2,CC(C)(C)c1nnc(C(C)(C)C)nn1.O=c1ooc(=O)c2c1CCCC2>>CC(C)(C)c1nnc(C(C)(C)C)c2c1CCCC2,Photochemical Generation and Cycloadditions of Strained Cycloalkynes,"Wei, Congyin; Fu, Kang; Yu, Zhiyou; Zhan, Ziye; Chang, Denghu; Shi, Lei","Journal of the American Chemical Society (2025), 147(17), 14299-14307","Photochemical Generation and Cycloadditions of Strained Cycloalkynes | Wei, Congyin; Fu, Kang; Yu, Zhiyou; Zhan, Ziye; Chang, Denghu; Shi, Lei | Journal of the American Chemical Society (2025), 147(17), 14299-14307","19455-88-0, 2242736-91-8",3086629-84-4,,,75-05-8,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""19455-88-0"", ""smiles"": ""CC(C)(C)c1nnc(C(C)(C)C)nn1""}, {""index"": 2, ""cas_rn"": ""2242736-91-8"", ""smiles"": ""O=c1ooc(=O)c2c1CCCC2""}]","[{""index"": 1, ""cas_rn"": ""3086629-84-4"", ""yield_pct"": ""92"", ""smiles"": ""CC(C)(C)c1nnc(C(C)(C)C)c2c1CCCC2""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-05-8""}]",photochemical (UV-C (254 nm) light used),
31-614-CAS-45417884,31-614-CAS-45417884,Reaction_20251110_2101.rdf,Tetrazine–TCO iEDDA,87,,,CCCCc1nnc(CCCC)nn1.O=c1ooc(=O)c2c1CCCC2,CCCCc1nnc(CCCC)c2c1CCCC2,CCCCc1nnc(CCCC)nn1.O=c1ooc(=O)c2c1CCCC2>>CCCCc1nnc(CCCC)c2c1CCCC2,Photochemical Generation and Cycloadditions of Strained Cycloalkynes,"Wei, Congyin; Fu, Kang; Yu, Zhiyou; Zhan, Ziye; Chang, Denghu; Shi, Lei","Journal of the American Chemical Society (2025), 147(17), 14299-14307","Photochemical Generation and Cycloadditions of Strained Cycloalkynes | Wei, Congyin; Fu, Kang; Yu, Zhiyou; Zhan, Ziye; Chang, Denghu; Shi, Lei | Journal of the American Chemical Society (2025), 147(17), 14299-14307","1590392-81-6, 2242736-91-8",3086629-83-3,,,75-05-8,,,,,,,1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""1590392-81-6"", ""smiles"": ""CCCCc1nnc(CCCC)nn1""}, {""index"": 2, ""cas_rn"": ""2242736-91-8"", ""smiles"": ""O=c1ooc(=O)c2c1CCCC2""}]","[{""index"": 1, ""cas_rn"": ""3086629-83-3"", ""yield_pct"": ""87"", ""smiles"": ""CCCCc1nnc(CCCC)c2c1CCCC2""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-05-8""}]",photochemical (UV-C (254 nm) light used),
