31-484-CAS-23433578,31-484-CAS-23433578,1.rdf,Decarboxylative arylation,81,,,O=C(O)C(=O)c1ccccc1.C=C(C)C(=O)n1c(-c2ccccc2)c(-c2ccccc2)c2cc(C)ccc21,Cc1ccc2c(c1)c(-c1ccccc1)c1n2C(=O)C(C)(CC(=O)c2ccccc2)c2ccccc2-1,O=C(O)C(=O)c1ccccc1.C=C(C)C(=O)n1c(-c2ccccc2)c(-c2ccccc2)c2cc(C)ccc21>>Cc1ccc2c(c1)c(-c1ccccc1)c1n2C(=O)C(C)(CC(=O)c2ccccc2)c2ccccc2-1,Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles,"Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing","Organic Letters (2021), 23(8), 2976-2980","Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles | Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing | Organic Letters (2021), 23(8), 2976-2980","611-73-4, 2565633-78-3",2633630-87-0,7782-44-7,1416881-52-1,616-38-6,,,,,,,1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""2565633-78-3"", ""smiles"": ""C=C(C)C(=O)n1c(-c2ccccc2)c(-c2ccccc2)c2cc(C)ccc21""}]","[{""index"": 1, ""cas_rn"": ""2633630-87-0"", ""yield_pct"": ""81"", ""smiles"": ""Cc1ccc2c(c1)c(-c1ccccc1)c1n2C(=O)C(C)(CC(=O)c2ccccc2)c2ccccc2-1""}]","[{""index"": 1, ""cas_rn"": ""7782-44-7""}]","[{""index"": 1, ""cas_rn"": ""1416881-52-1""}]","[{""index"": 1, ""cas_rn"": ""616-38-6""}]","green chemistry-solvent, photochemical, regioselective, reaction carried out under air,5W blue LED used",
31-484-CAS-23433630,31-484-CAS-23433630,1.rdf,Decarboxylative arylation,64,,,O=C(O)C(=O)c1ccccc1.C=C(C)C(=O)n1c(-c2ccccc2)c(-c2ccccc2)c2cc(F)ccc21,CC1(CC(=O)c2ccccc2)C(=O)n2c(c(-c3ccccc3)c3cc(F)ccc32)-c2ccccc21,O=C(O)C(=O)c1ccccc1.C=C(C)C(=O)n1c(-c2ccccc2)c(-c2ccccc2)c2cc(F)ccc21>>CC1(CC(=O)c2ccccc2)C(=O)n2c(c(-c3ccccc3)c3cc(F)ccc32)-c2ccccc21,Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles,"Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing","Organic Letters (2021), 23(8), 2976-2980","Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles | Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing | Organic Letters (2021), 23(8), 2976-2980","611-73-4, 2565633-80-7",2633630-90-5,7782-44-7,1416881-52-1,616-38-6,,,,,,,1,1,64,,,,,,,"{""1"": 64}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""2565633-80-7"", ""smiles"": ""C=C(C)C(=O)n1c(-c2ccccc2)c(-c2ccccc2)c2cc(F)ccc21""}]","[{""index"": 1, ""cas_rn"": ""2633630-90-5"", ""yield_pct"": ""64"", ""smiles"": ""CC1(CC(=O)c2ccccc2)C(=O)n2c(c(-c3ccccc3)c3cc(F)ccc32)-c2ccccc21""}]","[{""index"": 1, ""cas_rn"": ""7782-44-7""}]","[{""index"": 1, ""cas_rn"": ""1416881-52-1""}]","[{""index"": 1, ""cas_rn"": ""616-38-6""}]","green chemistry-solvent, photochemical, regioselective, reaction carried out under air,5W blue LED used",
31-484-CAS-23433687,31-484-CAS-23433687,1.rdf,Decarboxylative arylation,80,,,O=C(O)C(=O)c1ccccc1.CCN(C(=O)C#Cc1ccccc1)c1ccc(OC)cc1,CCN1C(=O)C(C(=O)c2ccccc2)=C(c2ccccc2)C12C=CC(=O)C=C2,O=C(O)C(=O)c1ccccc1.CCN(C(=O)C#Cc1ccccc1)c1ccc(OC)cc1>>CCN1C(=O)C(C(=O)c2ccccc2)=C(c2ccccc2)C12C=CC(=O)C=C2,Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles,"Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing","Organic Letters (2021), 23(8), 2976-2980","Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles | Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing | Organic Letters (2021), 23(8), 2976-2980","611-73-4, 1631753-68-8",2633631-13-5,94-36-0,1416881-52-1,75-05-8,,,,,,,1,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""1631753-68-8"", ""smiles"": ""CCN(C(=O)C#Cc1ccccc1)c1ccc(OC)cc1""}]","[{""index"": 1, ""cas_rn"": ""2633631-13-5"", ""yield_pct"": ""80"", ""smiles"": ""CCN1C(=O)C(C(=O)c2ccccc2)=C(c2ccccc2)C12C=CC(=O)C=C2""}]","[{""index"": 1, ""cas_rn"": ""94-36-0""}]","[{""index"": 1, ""cas_rn"": ""1416881-52-1""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","photochemical, regioselective, 10 W blue LED used",
31-484-CAS-23433710,31-484-CAS-23433710,1.rdf,Decarboxylative arylation,76,,,O=C(O)C(=O)c1ccccc1.C=C(C)C(=O)n1c(-c2ccc(OC)cc2)nc2ccccc21,COc1ccc2c(c1)C(C)(CC(=O)c1ccccc1)C(=O)n1c-2nc2ccccc21,O=C(O)C(=O)c1ccccc1.C=C(C)C(=O)n1c(-c2ccc(OC)cc2)nc2ccccc21>>COc1ccc2c(c1)C(C)(CC(=O)c1ccccc1)C(=O)n1c-2nc2ccccc21,Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles,"Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing","Organic Letters (2021), 23(8), 2976-2980","Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles | Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing | Organic Letters (2021), 23(8), 2976-2980","611-73-4, 2284572-81-0",2633630-63-2,7782-44-7,1416881-52-1,616-38-6,,,,,,,1,1,76,,,,,,,"{""1"": 76}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""2284572-81-0"", ""smiles"": ""C=C(C)C(=O)n1c(-c2ccc(OC)cc2)nc2ccccc21""}]","[{""index"": 1, ""cas_rn"": ""2633630-63-2"", ""yield_pct"": ""76"", ""smiles"": ""COc1ccc2c(c1)C(C)(CC(=O)c1ccccc1)C(=O)n1c-2nc2ccccc21""}]","[{""index"": 1, ""cas_rn"": ""7782-44-7""}]","[{""index"": 1, ""cas_rn"": ""1416881-52-1""}]","[{""index"": 1, ""cas_rn"": ""616-38-6""}]","green chemistry-solvent, photochemical, regioselective, reaction carried out under air,5W blue LED used",
31-484-CAS-23433725,31-484-CAS-23433725,1.rdf,Decarboxylative arylation,51,,,O=C(O)C(=O)c1ccccc1.COc1ccc(N(C)C(=O)C#Cc2ccccc2)cc1Br,CN1C(=O)C(C(=O)c2ccccc2)=C(c2ccccc2)C12C=CC(=O)C(Br)=C2,O=C(O)C(=O)c1ccccc1.COc1ccc(N(C)C(=O)C#Cc2ccccc2)cc1Br>>CN1C(=O)C(C(=O)c2ccccc2)=C(c2ccccc2)C12C=CC(=O)C(Br)=C2,Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles,"Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing","Organic Letters (2021), 23(8), 2976-2980","Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles | Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing | Organic Letters (2021), 23(8), 2976-2980","611-73-4, 2633631-54-4",2633631-22-6,94-36-0,1416881-52-1,75-05-8,,,,,,,1,1,51,,,,,,,"{""1"": 51}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""2633631-54-4"", ""smiles"": ""COc1ccc(N(C)C(=O)C#Cc2ccccc2)cc1Br""}]","[{""index"": 1, ""cas_rn"": ""2633631-22-6"", ""yield_pct"": ""51"", ""smiles"": ""CN1C(=O)C(C(=O)c2ccccc2)=C(c2ccccc2)C12C=CC(=O)C(Br)=C2""}]","[{""index"": 1, ""cas_rn"": ""94-36-0""}]","[{""index"": 1, ""cas_rn"": ""1416881-52-1""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","photochemical, regioselective, 10 W blue LED used",
31-484-CAS-23433742,31-484-CAS-23433742,1.rdf,Decarboxylative arylation,72,,,CC(=O)C(=O)O.CSc1ccccc1C(=O)C#Cc1ccc(C)cc1,CC(=O)c1c(-c2ccc(C)cc2)sc2ccccc2c1=O,CC(=O)C(=O)O.CSc1ccccc1C(=O)C#Cc1ccc(C)cc1>>CC(=O)c1c(-c2ccc(C)cc2)sc2ccccc2c1=O,Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles,"Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing","Organic Letters (2021), 23(8), 2976-2980","Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles | Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing | Organic Letters (2021), 23(8), 2976-2980","127-17-3, 2281811-55-8",2633631-48-6,94-36-0,1416881-52-1,75-05-8,,,,,,,1,1,72,,,,,,,"{""1"": 72}","[{""index"": 1, ""cas_rn"": ""127-17-3"", ""smiles"": ""CC(=O)C(=O)O""}, {""index"": 2, ""cas_rn"": ""2281811-55-8"", ""smiles"": ""CSc1ccccc1C(=O)C#Cc1ccc(C)cc1""}]","[{""index"": 1, ""cas_rn"": ""2633631-48-6"", ""yield_pct"": ""72"", ""smiles"": ""CC(=O)c1c(-c2ccc(C)cc2)sc2ccccc2c1=O""}]","[{""index"": 1, ""cas_rn"": ""94-36-0""}]","[{""index"": 1, ""cas_rn"": ""1416881-52-1""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","photochemical, regioselective, 10 W blue LED used",
31-484-CAS-23433798,31-484-CAS-23433798,1.rdf,Decarboxylative arylation,61,,,Cc1cccc(C(=O)C(=O)O)c1.COc1ccc(N(C)C(=O)C#Cc2ccccc2)cc1,Cc1cccc(C(=O)C2=C(c3ccccc3)C3(C=CC(=O)C=C3)N(C)C2=O)c1,Cc1cccc(C(=O)C(=O)O)c1.COc1ccc(N(C)C(=O)C#Cc2ccccc2)cc1>>Cc1cccc(C(=O)C2=C(c3ccccc3)C3(C=CC(=O)C=C3)N(C)C2=O)c1,Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles,"Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing","Organic Letters (2021), 23(8), 2976-2980","Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles | Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing | Organic Letters (2021), 23(8), 2976-2980","61560-94-9, 914785-45-8",2173021-91-3,94-36-0,1416881-52-1,75-05-8,,,,,,,1,1,61,,,,,,,"{""1"": 61}","[{""index"": 1, ""cas_rn"": ""61560-94-9"", ""smiles"": ""Cc1cccc(C(=O)C(=O)O)c1""}, {""index"": 2, ""cas_rn"": ""914785-45-8"", ""smiles"": ""COc1ccc(N(C)C(=O)C#Cc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""2173021-91-3"", ""yield_pct"": ""61"", ""smiles"": ""Cc1cccc(C(=O)C2=C(c3ccccc3)C3(C=CC(=O)C=C3)N(C)C2=O)c1""}]","[{""index"": 1, ""cas_rn"": ""94-36-0""}]","[{""index"": 1, ""cas_rn"": ""1416881-52-1""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","photochemical, regioselective, 10 W blue LED used",
31-484-CAS-23433809,31-484-CAS-23433809,1.rdf,Decarboxylative arylation,62,,,O=C(O)C(=O)c1ccccc1.C=C(C)C(=O)n1c(-c2ccccc2)c(-c2ccccc2)c2c(C)cc(C)cc21,Cc1cc(C)c2c(-c3ccccc3)c3n(c2c1)C(=O)C(C)(CC(=O)c1ccccc1)c1ccccc1-3,O=C(O)C(=O)c1ccccc1.C=C(C)C(=O)n1c(-c2ccccc2)c(-c2ccccc2)c2c(C)cc(C)cc21>>Cc1cc(C)c2c(-c3ccccc3)c3n(c2c1)C(=O)C(C)(CC(=O)c1ccccc1)c1ccccc1-3,Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles,"Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing","Organic Letters (2021), 23(8), 2976-2980","Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles | Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing | Organic Letters (2021), 23(8), 2976-2980","611-73-4, 2633631-51-1",2633631-02-2,7782-44-7,1416881-52-1,616-38-6,,,,,,,1,1,62,,,,,,,"{""1"": 62}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""2633631-51-1"", ""smiles"": ""C=C(C)C(=O)n1c(-c2ccccc2)c(-c2ccccc2)c2c(C)cc(C)cc21""}]","[{""index"": 1, ""cas_rn"": ""2633631-02-2"", ""yield_pct"": ""62"", ""smiles"": ""Cc1cc(C)c2c(-c3ccccc3)c3n(c2c1)C(=O)C(C)(CC(=O)c1ccccc1)c1ccccc1-3""}]","[{""index"": 1, ""cas_rn"": ""7782-44-7""}]","[{""index"": 1, ""cas_rn"": ""1416881-52-1""}]","[{""index"": 1, ""cas_rn"": ""616-38-6""}]","green chemistry-solvent, photochemical, regioselective, reaction carried out under air,5W blue LED used",
31-484-CAS-23433810,31-484-CAS-23433810,1.rdf,Decarboxylative arylation,70,,,O=C(O)C(=O)c1ccccc1.C=C(C(=O)n1c(-c2ccccc2)nc2ccccc21)c1ccccc1,O=C(CC1(c2ccccc2)C(=O)n2c(nc3ccccc32)-c2ccccc21)c1ccccc1,O=C(O)C(=O)c1ccccc1.C=C(C(=O)n1c(-c2ccccc2)nc2ccccc21)c1ccccc1>>O=C(CC1(c2ccccc2)C(=O)n2c(nc3ccccc32)-c2ccccc21)c1ccccc1,Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles,"Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing","Organic Letters (2021), 23(8), 2976-2980","Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles | Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing | Organic Letters (2021), 23(8), 2976-2980","611-73-4, 2284572-85-4",2382946-12-3,7782-44-7,1416881-52-1,616-38-6,,,,,,,1,1,70,,,,,,,"{""1"": 70}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""2284572-85-4"", ""smiles"": ""C=C(C(=O)n1c(-c2ccccc2)nc2ccccc21)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2382946-12-3"", ""yield_pct"": ""70"", ""smiles"": ""O=C(CC1(c2ccccc2)C(=O)n2c(nc3ccccc32)-c2ccccc21)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7782-44-7""}]","[{""index"": 1, ""cas_rn"": ""1416881-52-1""}]","[{""index"": 1, ""cas_rn"": ""616-38-6""}]","green chemistry-solvent, photochemical, regioselective, reaction carried out under air,5W blue LED used",
31-484-CAS-23433825,31-484-CAS-23433825,1.rdf,Decarboxylative arylation,72,,,O=C(O)C(=O)c1ccccc1.CSc1ccccc1C(=O)C#Cc1ccc(C)cc1,Cc1ccc(-c2sc3ccccc3c(=O)c2C(=O)c2ccccc2)cc1,O=C(O)C(=O)c1ccccc1.CSc1ccccc1C(=O)C#Cc1ccc(C)cc1>>Cc1ccc(-c2sc3ccccc3c(=O)c2C(=O)c2ccccc2)cc1,Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles,"Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing","Organic Letters (2021), 23(8), 2976-2980","Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles | Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing | Organic Letters (2021), 23(8), 2976-2980","611-73-4, 2281811-55-8",2281812-09-5,94-36-0,1416881-52-1,75-05-8,,,,,,,1,1,72,,,,,,,"{""1"": 72}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""2281811-55-8"", ""smiles"": ""CSc1ccccc1C(=O)C#Cc1ccc(C)cc1""}]","[{""index"": 1, ""cas_rn"": ""2281812-09-5"", ""yield_pct"": ""72"", ""smiles"": ""Cc1ccc(-c2sc3ccccc3c(=O)c2C(=O)c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""94-36-0""}]","[{""index"": 1, ""cas_rn"": ""1416881-52-1""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","photochemical, regioselective, 10 W blue LED used",
31-484-CAS-23433828,31-484-CAS-23433828,1.rdf,Decarboxylative arylation,77,,,O=C(O)C(=O)c1ccccc1.COc1ccc(N(C)C(=O)C#Cc2ccccc2)cc1,CN1C(=O)C(C(=O)c2ccccc2)=C(c2ccccc2)C12C=CC(=O)C=C2,O=C(O)C(=O)c1ccccc1.COc1ccc(N(C)C(=O)C#Cc2ccccc2)cc1>>CN1C(=O)C(C(=O)c2ccccc2)=C(c2ccccc2)C12C=CC(=O)C=C2,Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles,"Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing","Organic Letters (2021), 23(8), 2976-2980","Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles | Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing | Organic Letters (2021), 23(8), 2976-2980","611-73-4, 914785-45-8",1607433-19-1,94-36-0,1416881-52-1,75-05-8,,,,,,,1,1,77,,,,,,,"{""1"": 77}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""914785-45-8"", ""smiles"": ""COc1ccc(N(C)C(=O)C#Cc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""1607433-19-1"", ""yield_pct"": ""77"", ""smiles"": ""CN1C(=O)C(C(=O)c2ccccc2)=C(c2ccccc2)C12C=CC(=O)C=C2""}]","[{""index"": 1, ""cas_rn"": ""94-36-0""}]","[{""index"": 1, ""cas_rn"": ""1416881-52-1""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","photochemical, regioselective, 10 W blue LED used,optimization study (optimized on solvent and reagent)",
31-484-CAS-23433919,31-484-CAS-23433919,1.rdf,Decarboxylative arylation,87,,,O=C(O)C(=O)c1ccccc1.C=C(C)C(=O)n1c(-c2ccc(C(C)C)cc2)nc2ccccc21,CC(C)c1ccc2c(c1)C(C)(CC(=O)c1ccccc1)C(=O)n1c-2nc2ccccc21,O=C(O)C(=O)c1ccccc1.C=C(C)C(=O)n1c(-c2ccc(C(C)C)cc2)nc2ccccc21>>CC(C)c1ccc2c(c1)C(C)(CC(=O)c1ccccc1)C(=O)n1c-2nc2ccccc21,Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles,"Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing","Organic Letters (2021), 23(8), 2976-2980","Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles | Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing | Organic Letters (2021), 23(8), 2976-2980","611-73-4, 2379735-05-2",2633630-60-9,7782-44-7,1416881-52-1,616-38-6,,,,,,,1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""2379735-05-2"", ""smiles"": ""C=C(C)C(=O)n1c(-c2ccc(C(C)C)cc2)nc2ccccc21""}]","[{""index"": 1, ""cas_rn"": ""2633630-60-9"", ""yield_pct"": ""87"", ""smiles"": ""CC(C)c1ccc2c(c1)C(C)(CC(=O)c1ccccc1)C(=O)n1c-2nc2ccccc21""}]","[{""index"": 1, ""cas_rn"": ""7782-44-7""}]","[{""index"": 1, ""cas_rn"": ""1416881-52-1""}]","[{""index"": 1, ""cas_rn"": ""616-38-6""}]","green chemistry-solvent, photochemical, regioselective, reaction carried out under air,5W blue LED used",
31-484-CAS-23433928,31-484-CAS-23433928,1.rdf,Decarboxylative arylation,66,,,O=C(O)C(=O)c1ccccc1.C=C(C)C(=O)n1c(-c2ccccc2)c(-c2ccccc2)c2cc(Cl)ccc21,CC1(CC(=O)c2ccccc2)C(=O)n2c(c(-c3ccccc3)c3cc(Cl)ccc32)-c2ccccc21,O=C(O)C(=O)c1ccccc1.C=C(C)C(=O)n1c(-c2ccccc2)c(-c2ccccc2)c2cc(Cl)ccc21>>CC1(CC(=O)c2ccccc2)C(=O)n2c(c(-c3ccccc3)c3cc(Cl)ccc32)-c2ccccc21,Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles,"Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing","Organic Letters (2021), 23(8), 2976-2980","Acyl Radicals from α-Keto Acids: Metal-Free Visible-Light-Promoted Acylation of Heterocycles | Zhu, Hu-Lin; Zeng, Fan-Lin; Chen, Xiao-Lan; Sun, Kai; Li, Hao-Cong; Yuan, Xiao-Ya; Qu, Ling-Bo; Yu, Bing | Organic Letters (2021), 23(8), 2976-2980","611-73-4, 2565633-81-8",2633630-92-7,7782-44-7,1416881-52-1,616-38-6,,,,,,,1,1,66,,,,,,,"{""1"": 66}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""2565633-81-8"", ""smiles"": ""C=C(C)C(=O)n1c(-c2ccccc2)c(-c2ccccc2)c2cc(Cl)ccc21""}]","[{""index"": 1, ""cas_rn"": ""2633630-92-7"", ""yield_pct"": ""66"", ""smiles"": ""CC1(CC(=O)c2ccccc2)C(=O)n2c(c(-c3ccccc3)c3cc(Cl)ccc32)-c2ccccc21""}]","[{""index"": 1, ""cas_rn"": ""7782-44-7""}]","[{""index"": 1, ""cas_rn"": ""1416881-52-1""}]","[{""index"": 1, ""cas_rn"": ""616-38-6""}]","green chemistry-solvent, photochemical, regioselective, reaction carried out under air,5W blue LED used",
