material_id,condition_group_id,centroid_similarity,assignment_margin,assignment_status,observation_count,exact_recipe_id_count,condition_display,parse_warnings
CMAT1:c01d1f12d4daac17e421fa714581ef62694e182029a237cd7b09a3ce183c65b3,CGPOC1:504b1359f9d0e17c0514c964cce7c945938957c0bbd6967e3e545990490eed27,0.929911,0.023909,provisional,1,1,DBU [base]; tBuXPhos Pd(allyl)OTf [catalyst]; Me4tBuXPhos [ligand]; TBME [solvent],
CMAT1:c01d753736c85ef4a1d3171e9e88674cc3b96b4ae02843aa7aa7fe1233ffd43c,CGPOC1:03fdaadc021c4f5de2f0d4596c66893b666b8d045e483b1ca6f94d84c043c2a3,0.988423,0.134518,supported,1,1,NaOtBu [base]; (CyMPhos)PdCl2 [catalyst]; CyMPhos [ligand]; PhMe [solvent],
CMAT1:c021f026f7747a04bc23c80c5ec63ceba65d25b26e2e9a00d8873e9e8e05d189,CGPOC1:ceaa4bcb3eb92a59cbc80f3046b537d6f5b82b82f5de398dfb3022cca9cf8b07,0.97408,0.1173,supported,1,1,KHMDS [base]; GPhos Pd G6 Br [catalyst]; GPhos [ligand]; xylenes [solvent],
CMAT1:c022720252f866cf8f6238d36559eb7a6a9ac510b8892799e5f8fad75826971e,CGPOC1:13080393c6a5e2957f82b3c1ac3fe42c3c1c32cf2ca7c8886a6807bad7786044,0.98879,0.073626,supported,5,3,KOtBu [base]; MeOH [solvent]; No ligand,
CMAT1:c022cb6c91183744b981d6177a9ee1bb80a3d2cacbda4a5896a1cee0053c4db3,CGPOC1:96e46011f584e39de0472ce94ef0cee1d05d8b3188484d4f39512d756e41783d,0.839038,0.054722,provisional,2,2,KOH [base]; Pd-PEPPSI-IPent Cl 3-chloropyridine [catalyst]; IPENT Cl [ligand]; MeCN [solvent],
CMAT1:c02631856f1211fcd61759f76a36e68d4575b329081c6e275ccd5ad80a90eee4,CGPOC1:c211e1861a5d04189a281d97721f34eb1529791c57595e445f20d3fac67654fb,0.922643,0.140193,supported,1,1,NaOMe [base]; RockPhos Pd G3 [catalyst]; RockPhos [ligand]; DMSO [solvent],
CMAT1:c027b54fff1bd706b3f515dfe9f21fb9c33949b4cb0751cfd9959980462d3dbb,CGPOC1:07d1561e3507631d3913a835b4bddf2df9f99f1edce4cc60eac93ad3f65099cd,0.97193,0.109384,supported,11,8,Na2CO3 [base]; XPhos Pd(crotyl)Cl [catalyst]; XPhos [ligand]; tAmOH [solvent]; water [solvent],
CMAT1:c02a0f1c554435165050e1ef27cf32d0ccf911ea6b3dbcf43c67b21beef2e497,CGPOC1:e30afe2e7fcaa4bceb6eb4701a3d2ddab495526fbc5bcbcd4c7aded37943653b,0.826392,0.018489,review,5,5,K3PO4 [base]; XPhos Pd G4 [catalyst]; XPhos [ligand]; anisole [solvent],
CMAT1:c02ba776b0582e5878a998b977bfba462549f1b4e9db78f86a870da63775746d,CGPOC1:e5f43980c06f14b5fbf676831b4857021b11df6a4f2a598b21f9ad7c2c99b455,0.952569,0.164526,supported,1,1,K2HPO4 [base]; (CyMPhos)PdCl2 [catalyst]; CyMPhos [ligand]; TPGS-750M [solvent],
CMAT1:c0312def5f8d1f45a093029fe6a9b28393c94a358820864e8743be8ba3421901,CGPOC1:5fe5e2ff8917bcf819356d850eb741feb2f7f11c4d4b66d7b361716c7c6b54c4,0.968999,0.0992,supported,1,1,LiOtBu [base]; QPhos Pd(crotyl)Cl [catalyst]; QPhos [ligand]; PhMe [solvent],
CMAT1:c031e07455dbc185e86a06fa039cd24e53f433dfb9b90896ec1f7a7a509fdacc,CGPOC1:328eb6ea3a6a3efe1fd667b7813413f9c1a0b1e8a6edb25d87ce9991a7d50f15,0.959291,0.126771,supported,1,1,K2CO3 [base]; CuI [catalyst]; PMPBO [ligand]; DMF [solvent],
CMAT1:c03468619dbf099ff9da100c612d6744c7576c50481ad2f400c162bf717ec558,CGPOC1:d0b982b6da53929f646cfffce9e659da6fab8872d71e0f694c6943e591fc7223,0.875113,0.102332,provisional,4,3,K3PO4 [base]; rac-BINAP Pd G3 [catalyst]; BINAP [ligand]; anisole [solvent]; water [solvent],
CMAT1:c041d5350518be2ab968537990b3a5cb0a2aeb188dc7abf7f13544f3b063addd,CGPOC1:f6b6adf5cc7cf1b2bf70f3026db9553b23f9e1587c865168b78725f38239ed91,0.941555,0.090792,supported,1,1,NaOtBu [base]; BOP-Cl [coupling_reagent]; PhMe [solvent]; No ligand,
CMAT1:c0459efd52fb74aa0f7870124d09a04c68dfbfd1be9c753e4d39cb84b3d3b92a,CGPOC1:535cf71d11ccd5012faedc094bb917caa70ff6bfbec7b49e4aa53b67c72173fc,0.98046,0.079665,supported,1,1,NaHCO3 [base]; P(Cy)3 Pd(crotyl)Cl [catalyst]; P(Cy)3 [ligand]; PhMe [solvent]; water [solvent],
CMAT1:c047c3af4ee0177362dce70a2885a4977bcaa2911363172d4dd866716485666f,CGPOC1:2a1494b49e92ef6f22d08743017e18cf307834482277c929fdbefd30b0915b4d,0.918091,0.072643,supported,2,2,K3PO4 [base]; Cu(MeCN)4BF4 [catalyst]; NN-Dimethyloxamide [ligand]; DMF [solvent],
CMAT1:c049f3177ab31602d6f7c2152240a182f52a07599b0edd3efb9e42128b7c80c0,CGPOC1:a334b814944448a5a95c0249ca72d3f4555d0781b171b8cf13b02d5850feafb1,0.944881,0.064461,supported,2,2,Potassium 2-ethylhexanoate [base]; tBuBrettPhos Pd(allyl)OTf [catalyst]; tBuBrettPhos [ligand]; anisole [solvent],
CMAT1:c05005138272e7a5e61260a1f5c4a04ef7a2643ed5a40db145ab32d4f3fc9cfe,CGPOC1:921fe99cbed269c7982bfc028206c2e24b2074d2f160d6a07215d6c92fc321b0,0.88355,0.018953,review,1,1,"NaOtBu [base]; CuI [catalyst]; trans-1,2-Diaminocyclohexane [ligand]; anisole [solvent]",
CMAT1:c050128640fb295049229ab968eb493b8b1a9b0dffd821edcc1e8ee8e24da32d,CGPOC1:0e005e4b97c3d8559e245ed55ff58320b48baef0c8a314b10777aaf0d1d7d56d,0.89025,0.097729,provisional,1,1,DMAP [base]; Na2CO3 [base]; Copper(II)acetate [catalyst]; DMF [solvent]; No ligand,
CMAT1:c052b7ecd24b2808005ff81e8c4431b07e1724ba9d40557bd1feb9ca7e6bde38,CGPOC1:8fdca7f23c3a4704e95937c456fa141762e9f03f5e455dd861a75a5f7af8e7c8,0.915597,0.085472,supported,1,1,K2CO3 [base]; tBuBrettPhos Pd(allyl)OTf [catalyst]; tBuBrettPhos [ligand]; EtOH [solvent]; water [solvent],
CMAT1:c0555a9686db270f4583d39a78842c796218451b3bbc9108467d1acfe7773417,CGPOC1:e5f43980c06f14b5fbf676831b4857021b11df6a4f2a598b21f9ad7c2c99b455,0.972937,0.133104,supported,1,1,KOPiv [base]; dppbPdCl2 [catalyst]; dppb [ligand]; nBuOAc [solvent],
CMAT1:c05b0d11307f5492ab77831f89a0b6df70a867d4bebe6b5b22215d430c5df58a,CGPOC1:6252c8c3db1db55fd48ea00611ba8c479bdcad2ce266c85a31a96eeb16339d0d,0.819487,0.022231,provisional,1,1,"NEt3 [base]; Cu(MeCN)4BF4, XPhos Pd G2 [catalyst]; XPhos [ligand]; MeCN [solvent]",
CMAT1:c05f8378dbb47ffc5ae604a6ac9c5f49eebcd5fdc17f45f719c24d046aa43047,CGPOC1:d5204693db07c70118c0d170cdff2ba90e2cb16bd53eba8ee257da25a2f958a0,0.848261,0.037444,provisional,4,3,DIPEA [base]; DIC [coupling_reagent]; No ligand,
CMAT1:c066c8575fd6d8cf5c796461eeb32c1201b0240e14e94b77fa1d0cd452bc2ae2,CGPOC1:328eb6ea3a6a3efe1fd667b7813413f9c1a0b1e8a6edb25d87ce9991a7d50f15,0.99097,0.163174,supported,1,1,K2CO3 [base]; CuI [catalyst]; NFO [ligand]; BuOH [solvent],
CMAT1:c06a24ca73432ace17072d54b6e4ce70ecd3c3f1f00fef91b311ebdf4fd6431d,CGPOC1:51f554769f59aabd96afb9303565fe953a6fd407d2bccb3b4a92d2b6c31bc833,0.848104,0.104515,provisional,3,3,KOH [base]; XantPhosPdCl2 [catalyst]; XantPhos [ligand]; PhMe [solvent]; water [solvent],
CMAT1:c075adf123510b557de749f6385e6aa30d953d9753a54512577ba8f0772b9778,CGPOC1:969d4870164072fe4ff55d41c7e2c0e4c2fe174cd3783c8540b4be49361664ba,0.988983,0.111393,supported,1,1,KHMDS [base]; meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; TBME [solvent],
CMAT1:c07992aea204c26502c7254a17b068049a662714fefa4b271f34ebc70aea72cc,CGPOC1:85ed1d9c5ba45283aa2b77bed60049c610b52e37a09d3815dc025bcab0dbbbf8,0.822925,0.070618,provisional,1,1,"TBAF [additive]; DIPEA [base]; CuI, XPhos Pd(tBuInd)Cl [catalyst]; XPhos [ligand]; DMI [solvent]",
CMAT1:c07aa0bdd9bfdbfe1e83a7294cf3917e95d4557807ab8177431d7216f8b289c8,CGPOC1:328eb6ea3a6a3efe1fd667b7813413f9c1a0b1e8a6edb25d87ce9991a7d50f15,0.959117,0.126964,supported,1,1,K2CO3 [base]; CuI [catalyst]; BHMPO [ligand]; DMF [solvent],
CMAT1:c07ae2ec1f7784942d6d8468e10725a7c1c10b24e80e2a1771f5d12695efdf34,CGPOC1:ef02ec91d18e57c5948cc3829142b7f37fa7b1a4b80eb3a60c4adadf83121af5,0.786075,0.063763,review,1,1,"HOSu, TPGS-750M [additive]; K3PO4 [base]; DIC [coupling_reagent]; PhMe [solvent]; water [solvent]; No ligand",
CMAT1:c07b6891167518ba0d8a2ce842204e712a2e879b4fa6338bd83159848c7098c5,CGPOC1:bb546429cd8850ac7314d7c534fef2567312e75896607cd9c013e9f66bfc3218,0.912028,0.067189,supported,1,1,"Sodium octanoate, TMEDA [additive]; RockPhos Pd G3 [catalyst]; RockPhos [ligand]; MeCN [solvent]; water [solvent]",
CMAT1:c07b823c3fc675f55fbd6dcbcb986a1e3b5464bb84ae4928d0aafb9b4a43616e,CGPOC1:8fe916c25867a96ee98f26fd725459c44fc53e45ff695ae99766d21416a30275,0.931661,0.074429,supported,5,4,Potassium 2-ethylhexanoate [additive]; Na2CO3 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand]; tAmOH [solvent]; water [solvent],
CMAT1:c07be3f76eb93a66648bf188b171f86bafa0938abf8425f72ff9fdb3a03303c1,CGPOC1:309bdcf0a5a05759de7c6db49ddf3c85ab77e989dc7363bdaeefd48452dd66ff,0.975527,0.123806,supported,1,1,"TBAC [additive]; TBD, TMP [base]; tBuXPhos Pd(allyl)OTf [catalyst]; Me4tBuXPhos [ligand]; tAmOH [solvent]",
CMAT1:c07e0311fddcb788c56ad10414a3d7af6e7908a1e9dfaae186fc2f77c574182e,CGPOC1:25d3c2510a02b9d6aaa32bfa0873e0d40a4714b8ff65ffb8e35cfedbd9ac5b6c,0.970107,0.078451,supported,1,1,LiOtBu [base]; Cu(MeCN)4BF4 [catalyst]; BPMPO [ligand]; PhMe [solvent],
CMAT1:c086314e5814151e4858dd0722cfce20c6d8b1b64b153517420fe10924a0b447,CGPOC1:9f968403a3714d93cd55eaac7ba260a43f2b260d6ecd2f9e3ea790313035dc48,0.980345,0.074998,supported,1,1,ethylene glycol [solvent]; MeCN [solvent]; No ligand,
CMAT1:c0868a777109a65caa6597523e88171216bdbcd8a82b9afac763913b67240730,CGPOC1:451b8f32e40aa13c62a78288824b845f3406c40005ea08e7240f0c04d159806f,0.860375,0.066597,provisional,1,1,Cs2CO3 [base]; [Pd(allyl)(JohnPhos)]OTf [catalyst]; JohnPhos [ligand]; anisole [solvent],
CMAT1:c087f567a138b578439145acc3d0d104ba4dfbdb71112cb56c2306908c8d856e,CGPOC1:943fca0451c24dc75c214d7c822812357ae9dd21dbeeb542e5c40343e12f2d5d,0.862092,0.083295,provisional,1,1,KOH [base]; SPhos Pd(crotyl)Cl [catalyst]; SPhos [ligand]; MeTHF [solvent]; water [solvent],
CMAT1:c08a6412cf2edf8b4c23cf72709aedcbdeedd556234a0ed634e4d6d144200bde,CGPOC1:047068e7320effccf66d38e05af13baebec5695cb0250275d7685751ffa2d124,0.988621,0.172803,supported,1,1,Cs2CO3 [base]; DIC [coupling_reagent]; No ligand,
CMAT1:c08cc32eb1c5b6ef24ebb7441f80fc166f9d9b5babe15babc1410e1980b687fc,CGPOC1:3088850d070a95cbc97de0a083dda8bb9fb03cb0b375d10eb575028d3e9f15ce,0.875087,0.026383,provisional,1,1,Octanoic acid [additive]; TMEDA [base]; (DiMeIHept Cl) Pd(cinnamyl)Cl [catalyst]; DiMeIHept Cl [ligand]; anisole [solvent]; Brij 35 [solvent]; water [solvent],
CMAT1:c09076cf2e18e79461eca4e679c8451485dc6ded55f55e84dbcf2a75d5cddb39,CGPOC1:e726fc6cf594b1a4d00ac445dd837000a6c587ca8e3d36f626a708182adf0e38,0.958602,0.090425,supported,1,1,NaOtBu [base]; dppfPdCl2 [catalyst]; dppf [ligand]; ethylene glycol [solvent],
CMAT1:c0923f8fd374718d26a06ef0db64bbab910d80f04c256a74adfdad1700ba6727,CGPOC1:6716ee5fc43ef9deb48e96f77746fdd404fc56a2544e93b0049390c3a3ca7da4,0.893551,0.026914,provisional,1,1,Potassium 2-ethylhexanoate [additive]; Cs2CO3 [base]; XantPhos Pd(allyl)Cl [catalyst]; XantPhos [ligand]; tAmOH [solvent]; water [solvent],
CMAT1:c0926c44a054953f2994f3b12671038aaa51e6a57c02b275e7c52d02a9124c5f,CGPOC1:b5bb6e74d69741b913f9082f8cef538ec822696ed7471e9d175ff41f4f9e2810,0.96317,0.09809,supported,1,1,EtOAc [solvent]; tAmOH [solvent]; No ligand,
CMAT1:c09406d72eca6593a6884c2c5643eea60c0a134bbacc71846eaaba8bd336d528,CGPOC1:005df2d1ba1852a82204c9b6ccc96a8d8ea79c73a90980cf7568c0fda2e2a95a,0.985222,0.057973,supported,1,1,KOtPent [base]; pyBOP [coupling_reagent]; DMI [solvent]; No ligand,
CMAT1:c09495558ffc0c63bd2debe1e84c19091ef87fae2b424a2fe5aff6bdf13b82e8,CGPOC1:c211e1861a5d04189a281d97721f34eb1529791c57595e445f20d3fac67654fb,0.844174,0.109296,provisional,1,1,"NEt3 [base]; Copper(I) thiophene-2-carboxylate, IPent Pd(tBuInd)Cl] [catalyst]; IPent [ligand]; DMSO [solvent]",
CMAT1:c0957b3c083da1a06401725771ed2d547612a58f9f0d9da9baf69466d6a0b7b9,CGPOC1:dfdf0e268de656417e9e0d0cbda8c92340b70d8009fc4b6c427aa1d66627f200,0.949257,0.063161,supported,3,3,NaHCO3 [base]; XantPhos Pd(allyl)Cl [catalyst]; XantPhos [ligand]; tAmOH [solvent],
CMAT1:c095a520ff60243961e6f3eeccaf47b70842f2c6abf000e02bfddad32d566e68,CGPOC1:a23d0ea95a8412182c0ae901a4d7436bd3c4c303e0416bda6d70bdac48319cf1,0.987477,0.13216,supported,1,1,TBAI [additive]; K2CO3 [base]; EtOH [solvent]; No ligand,
CMAT1:c0967b703d516c24238e5db1e997d9cc7dfbd123bf02d746266f6d70f5e073ac,CGPOC1:86b170fc78a366c972876e7ac282ea26a809105c568c5bb6e3b06b69d0d9bbf2,0.880242,0.011468,review,2,1,"DBU [base]; 1,3-Bis(2,4,6-trimethylphenyl)imidazolinium chloride [ligand]; MeOH [solvent]",
CMAT1:c097efdd162e407713d28acd6b4c357f1accd82a00cb90d72cd740476a1e3501,CGPOC1:a08217669afa98d0a9937c3cd7c1ee3f37a738269e6c34630c48283f432f9f8f,0.905672,0.108689,supported,6,5,NaHCO3 [base]; P(tBu)3 Pd(crotyl)Cl [catalyst]; P(tBu)3 [ligand]; iPrOAc [solvent]; water [solvent],
CMAT1:c09ac866ee40b38701a86fa12219bdf720081225034f22465140dd8d6d5374ee,CGPOC1:38d10d8ae0114a70ac3984c91278c47208ff5b9d365a7df6a91a65331c7554c5,0.928392,0.01553,review,1,1,TMSCl [additive]; cBridP Pd(allyl)Cl [catalyst]; cBridP [ligand]; Brij 35 [solvent]; PhMe [solvent]; water [solvent],
CMAT1:c09aec4027be807988fc45f49bbc0c418d66f1e49c6b5a412c43a891a3a51f02,CGPOC1:13080393c6a5e2957f82b3c1ac3fe42c3c1c32cf2ca7c8886a6807bad7786044,0.990694,0.063068,supported,1,1,KF [base]; NMP [solvent]; No ligand,
CMAT1:c09daefe0ace407205f851da181c06106bfa8db602df79fb0f92b5ecf3e668f1,CGPOC1:ac28f4dcce87a1029ce759ea993972d0cf7d76c4912fb298807e7004a451d86d,0.982621,0.069159,supported,3,3,LiHMDS [base]; tBuBrettPhos Pd(allyl)OTf [catalyst]; tBuBrettPhos [ligand]; THF [solvent],
CMAT1:c09e90f0e0651f5bbee771fb97e4892552bfbf31aaa9f622b5f446c689770cb9,CGPOC1:c2bbf024c69a0adc7b0637932d5cdc55ebea6124b65e308460d26751c4c61321,0.983852,0.17259,supported,1,1,TBAB [additive]; K3PO4 [base]; P(Cy3) Pd G3 [catalyst]; P(Cy)3 [ligand]; PhMe [solvent]; water [solvent],
CMAT1:c0a1c25dc7e9fbba775134d0a5bcca215214eba30c80577b99e90d455e76b4ac,CGPOC1:f7e595faec21161cd91ce4e3adf97761e326a262e1e41379266762ce75af8136,0.952553,0.109783,supported,1,1,K3PO4 [base]; Pd(allyl)Cl)2 [catalyst]; Missing [ligand]; NMP [solvent]; PhMe [solvent],
CMAT1:c0a4bd682b03b84a2d94f8f4b7ae41cc312760a0f0ac19b3abbcb45cb0adfaf6,CGPOC1:1ddfcf4a4fda9e1422429971b6ad0f21d85c33c6fadf050a2390363fcca26d35,0.951388,0.060177,supported,1,1,NaBHT [base]; (DiMeIHept Cl) Pd(cinnamyl)Cl [catalyst]; DiMeIHept Cl [ligand]; MeTHF [solvent],
CMAT1:c0a597ce5893dfeb0c7764d45738667ece97c4f0113a0d20f00927a0ffcecd69,CGPOC1:26dbd3f1556df3b1b420605138035726c6a2b64a6e574640d24f3229c2f16b92,0.931796,0.04929,provisional,2,2,Na2CO3 [base]; BippyPhos Pd(allyl)OTf [catalyst]; BippyPhos [ligand]; tAmOH [solvent],
CMAT1:c0a632259e446c673cdeaf531a467d6847c003ccb530e5b1d3f4e264ffc5e44e,CGPOC1:451b8f32e40aa13c62a78288824b845f3406c40005ea08e7240f0c04d159806f,0.897757,0.158939,provisional,1,1,DIPEA [base]; JackiePhos Pd G3 [catalyst]; JackiePhos [ligand]; anisole [solvent],
CMAT1:c0a6a666eea8917f87f6f267c18a45d8fac99eeeca175428fad142158977fb58,CGPOC1:e8bd524de09e3f3e28c089cd3395ef3d440261d01a498c9456a5ce9acbfd7b69,0.840294,0.072485,provisional,1,1,Cs2CO3 [base]; XantPhos Pd G2 [catalyst]; XantPhos [ligand]; Dioxane [solvent],
CMAT1:c0a7eebadb5bb961aa92dcc3ade9cd6fd2f8062cff62403fd1a85050ca8a7138,CGPOC1:504b1359f9d0e17c0514c964cce7c945938957c0bbd6967e3e545990490eed27,0.945845,0.033769,provisional,2,2,Cs2CO3 [base]; tBuXPhos Pd(allyl)OTf [catalyst]; Me4tBuXPhos [ligand]; Brij 35 [solvent],
CMAT1:c0ac02a038eac0b5973faded930f66930c16f2fe564c2d0451820f72147ee1fa,CGPOC1:2fb9cecd37f2875aab2230bafb27d79f5bbeb3ba8610d6934dd6c03274b839b2,0.954037,0.142832,supported,1,1,HFIP [additive]; NaOtBu [base]; anisole [solvent]; MeOH [solvent]; No ligand,
CMAT1:c0ad3681db54e34879b3d0c86af804d26ac8ace8725875fa28196165c2e08038,CGPOC1:1ddfcf4a4fda9e1422429971b6ad0f21d85c33c6fadf050a2390363fcca26d35,0.96633,0.056034,supported,2,1,CsF [base]; (DiMeIHept Cl) Pd(cinnamyl)Cl [catalyst]; DiMeIHept Cl [ligand]; PhMe [solvent],
CMAT1:c0ad496fc350a49fb1c06faac1115356b7644e4b704a6b7e877db182effb79be,CGPOC1:de9a0b78aa14412642181e24d2a75b6fdd1af05ae7945ad9d0536ccc0ec4541d,0.957878,0.019489,review,1,1,Brij 35 [additive]; NaHCO3 [base]; SPhos Pd(crotyl)Cl [catalyst]; SPhos [ligand]; water [solvent],
CMAT1:c0ad69cdd91593754170fbdf21aeb8fa982f697ba2f931584ebab349881bbc05,CGPOC1:969d4870164072fe4ff55d41c7e2c0e4c2fe174cd3783c8540b4be49361664ba,0.91084,0.054842,supported,2,2,K3PO4 [base]; meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; tAmOH [solvent],
CMAT1:c0add6a811837f3f5bc6de525952a6fa6438e8bf04314c2fd73525725c317d4a,CGPOC1:f0b1c58147f66b598fe149dd1f3bfa33001f098f71a9184390efcff87dff3ce1,0.967563,0.144988,supported,1,1,MgSO4 [additive]; NMM [base]; thiazolium-NHC*HCl [catalyst]; anisole [solvent]; No ligand,
CMAT1:c0b135e11f80db9c4822c4b9faaa582489608d9db36943e9a70d2db591e0898f,CGPOC1:f25ada27b91bb52008934d8b71fe858aebbddeb3b33b34338fc0298789d68321,0.936405,0.133578,supported,1,1,K3PO4 [base]; TrixiePhos Pd G3 [catalyst]; TrixiePhos [ligand]; CPME [solvent]; water [solvent],
CMAT1:c0b37412af129e1e166039cdba391d67cb665463cded3a8de2e527f7e6f44127,CGPOC1:c1f795b902e6aba4050a4b470efaecca4fe8c43ff1e6511d5603953e9d9fe183,0.932115,0.084678,supported,1,1,TMSOK [base]; AdBrettPhosPd G6 Br [catalyst]; Ad-BrettPhos [ligand]; DMI [solvent],
CMAT1:c0b6ecdbadbb296526f06d84dcec78fdc8db440b1882606ded4a528ea2a8a8d2,CGPOC1:f718e9770a88b2bdb11136aed53cc3744cbd5a2ee0f78151eeee622e53954114,0.914663,0.098896,supported,3,1,DBU [base]; PyBrOP [coupling_reagent]; anisole [solvent]; No ligand,
CMAT1:c0b746ec5c4db52ce35230f69945b7f1190521d30d0249191374571eff8f56e7,CGPOC1:712ef5b74ba52d2753d254074641038bb476ce989b64278f54e88fa1ea96b791,0.966731,0.123707,supported,2,2,Cs2CO3 [base]; TrixiePhos Pd G3 [catalyst]; TrixiePhos [ligand]; MeCN [solvent],
CMAT1:c0b83fd68fac65c85d933911aa3b3444208b2bdc5e3511595f716890c1019b45,CGPOC1:ef02ec91d18e57c5948cc3829142b7f37fa7b1a4b80eb3a60c4adadf83121af5,0.959466,0.316547,supported,1,1,ethylene glycol [solvent]; PhMe [solvent]; No ligand,
CMAT1:c0b9554f42de4ea4c154e8073a50dee8e836a06a1186ba64481b2b9fd05ade81,CGPOC1:9dc64eac694b1952e0a70e42b3b7501fab091f4640a9a030ac6ffe989a0ba8e8,0.903799,0.085843,supported,1,1,LiCl [additive]; Cs2CO3 [base]; Jackie CPhos Pd G4 [catalyst]; Jackie CPhos [ligand]; tAmOH [solvent],
CMAT1:c0bb2bf03d8e0bf42365d544dda388bf202525b2be3f78c6c8a9f1ba4e460526,CGPOC1:12b2abd7c87b98d2604befccc2bea741eb55e5e4026bf6f1d37b9d1baaaa4432,0.957968,0.244821,supported,1,1,NaHCO3 [base]; Copper(II)acetate [catalyst]; Dioxane [solvent]; No ligand,
CMAT1:c0be6586dcbf10ce9a59ea3c5f001be5c342cb7d7ed1200f1358f2da14c92a08,CGPOC1:bf2dbe9d964dcb1124691c0145e4eb08e920d99d3b94f9109c1935bd35f3fc8f,0.949527,0.094706,supported,1,1,KOPiv [additive]; Cs2CO3 [base]; XantPhosPdCl2 [catalyst]; XantPhos [ligand]; DMI [solvent],
CMAT1:c0bf4c3f743ffde27346010d819643bb6015a852f665bc5ba94a6ceb634d7082,CGPOC1:da27787bd0e5c159af016b243fbaf65f4a4b40bd534a1987f667021bc487311d,0.831243,0.031524,provisional,1,1,Brij 35 [additive]; K3PO4 [base]; rac-BINAP Pd G3 [catalyst]; BINAP [ligand]; MeTHF [solvent]; water [solvent],
CMAT1:c0bf9b68fd140613fcfe49884686ac9d9c94916dcee2f5c466e6a3c4de1264cb,CGPOC1:40b0bfa82324646b2a9a921db075ae520b037af69e1c4c7b0d5abb654702c367,0.908945,0.059861,supported,1,1,Brij 35 [additive]; K3PO4 [base]; P(tBu)3 Pd(crotyl)Cl [catalyst]; P(tBu)3 [ligand]; PhMe [solvent]; water [solvent],
CMAT1:c0c2f1675e56ee52f86208c6043671074990a79059944dfbcb8c012c12e519ce,CGPOC1:5d8523fadcb062da6dcaf7cdf7fa13af2036908b69648f3f8ee9e39d99c2183b,0.927575,0.010651,review,1,1,K3PO4 [base]; P(tBu)3 Pd(crotyl)Cl [catalyst]; P(tBu)3 [ligand]; EtOH [solvent],
CMAT1:c0cda4388621f4a6e69b2145b67dd6eb8721a536fc6f51d2aeefdf2d76a97de1,CGPOC1:5594475f5c90fdb08db72e40e024871bd5a934cf1935d4910ea6330c1021e0c1,0.876696,0.081327,provisional,3,3,K2CO3 [base]; PPh3)2PdCl2 [catalyst]; PPh3 [ligand]; Dioxane [solvent]; water [solvent],
CMAT1:c0d2dc9e0fa8d3e16c3b373070bffc5e7ff08199b961e6ea0dd05b28a0198c5a,CGPOC1:3b7cdc72f9269818cfc0398242a238cce27ba63ea8286ff3f3b0a2b9188985e7,0.829934,0.074818,provisional,1,1,Potassium 2-ethylhexanoate [additive]; K3PO4 [base]; P(tBu)2Ph)2PdCl2 [catalyst]; P(tBu)2Ph [ligand]; iPrOAc [solvent],
CMAT1:c0d76297b0cc4bd91803c204d531a75b2d04181b93ccc98655380f1b4a5ad31c,CGPOC1:7196e8aea013873a7f46e260ecf29c641d9b04bb1f6d6004b8337bdafd8a950c,0.86323,0.042777,provisional,1,1,N-Methyldicyclohexylamin [base]; Me3(OMe)tBuXPhos Pd G3 [catalyst]; Me3(OMe)-tBuXPhos [ligand]; tAmOH [solvent],
CMAT1:c0d9998ef13b8341a8fc7ff0bc6cb1f7b854627fd74f8208e74d806ae0d10608,CGPOC1:25d3c2510a02b9d6aaa32bfa0873e0d40a4714b8ff65ffb8e35cfedbd9ac5b6c,0.981474,0.12798,supported,1,1,TMSOK [base]; Piperidinyl-amino-pincer PdCl [catalyst]; Piperidinyl-amino-pincer [ligand]; PhMe [solvent],
CMAT1:c0dc733a3bd8febd29162a386869279234d5f900916613aefd16ae33b4903117,CGPOC1:77cbb116c04701b7fc7623a78c3bd369a6ff6fa448e2eba9da066818c38c1543,0.820998,0.116109,provisional,2,1,"NEt3 [base]; AmPhos2PdCl2, Copper(I) thiophene-2-carboxylate [catalyst]; AmPhos [ligand]; MeTHF [solvent]",
CMAT1:c0dd97cb5ab7cee79176ab4ebe21fbc834c843a597bec40a2132a6e64468eed3,CGPOC1:3f17c86e4b473256f73d03c5ee5de9d616eee17afc055e0d00e7fc6a8a20b7c3,0.924896,0.10003,supported,2,2,water [additive]; Na2CO3 [base]; PPh3)2PdCl2 [catalyst]; PPh3 [ligand]; EtOH [solvent],
CMAT1:c0e413faddfcdf5818e2f4b6447f1b973bacf19a86a87410705ef8b0a9d13c6c,CGPOC1:53e23ab3c14fdbc9956082a7f7453cd2d81d35709f73fcf01fba8ac153d5938d,0.954684,0.023802,provisional,1,1,Octanoic acid [additive]; TMSCl [additive]; P(tBu)3 Pd(crotyl)Cl [catalyst]; P(tBu)3 [ligand]; acetone [solvent]; Brij 35 [solvent]; water [solvent],
CMAT1:c0e4f5141ce7f242d08a19032426d74cd64bff274fe8f7da84d24be7c32974f5,CGPOC1:ca1a4a4506f8e491f6fdc438ea84b181a3539275833ccfc73bfa0419245d07a3,0.953868,0.145585,supported,1,1,LiHMDS [base]; Na2CO3 [base]; dtbpfPdCl2 [catalyst]; PyClOP [coupling_reagent]; dtbpf [ligand]; iPrOAc [solvent]; water [solvent],
