Reaction Type,FG1,FG2,n_rows,n_eln,top_coupling_reagent,top_catalyst,top_ligand,top_base,top_solvent,top_additive,ReactionType_Detailed,ReactionType_SubtypeTag
Multi-Event:LGDisp+C-O,HeteroAr-OH,CH3-I,2,1,,,,K2CO3,Me2CO,,Multi-Event:LGDisp+C-O: HeteroAr-OH + CH3-I,Multi-Event:LGDisp+C-O__HeteroAr-OH + CH3-I
Multi-Event:LGDisp+C-O,HeteroAr-OH,HeteroAr-Iodonium|Ar-Alkyl,2,1,,,,Cs2CO3,PhMe,,Multi-Event:LGDisp+C-O: HeteroAr-OH + HeteroAr-Iodonium|Ar-Alkyl,Multi-Event:LGDisp+C-O__HeteroAr-OH + HeteroAr-Iodonium|Ar-Alkyl
Multi-Event:LGDisp+C-O,R2CH-Br,Ar-OH|Ar-OR,2,1,,,,K2CO3,DCM/H2O,,Multi-Event:LGDisp+C-O: R2CH-Br + Ar-OH|Ar-OR,Multi-Event:LGDisp+C-O__R2CH-Br + Ar-OH|Ar-OR
Multi-Event:LGDisp+C-O,R2CH-COOH,Ar-F,2,1,,Potassium ferricyanide,,NaHCO3/NaOH,MeCN/H2O,,Multi-Event:LGDisp+C-O: R2CH-COOH + Ar-F,Multi-Event:LGDisp+C-O__R2CH-COOH + Ar-F
Multi-Event:LGDisp+C-O,R2CH-COOH,HeteroAr-Iodonium,2,1,,Pd(OAc)2,,Li2CO3,,,Multi-Event:LGDisp+C-O: R2CH-COOH + HeteroAr-Iodonium,Multi-Event:LGDisp+C-O__R2CH-COOH + HeteroAr-Iodonium
Multi-Event:LGDisp+C-O,R2CH-Cl,HeteroAr-OH,2,1,,,,K2CO3,Me2CO,,Multi-Event:LGDisp+C-O: R2CH-Cl + HeteroAr-OH,Multi-Event:LGDisp+C-O__R2CH-Cl + HeteroAr-OH
Multi-Event:LGDisp+C-O,R2CH-OH,HeteroAr-Iodonium,2,1,,[(pCymene)RuCl2]2,,,,,Multi-Event:LGDisp+C-O: R2CH-OH + HeteroAr-Iodonium,Multi-Event:LGDisp+C-O__R2CH-OH + HeteroAr-Iodonium
Multi-Event:LGDisp+C-O,R3C-COOH,Ar-Br,2,1,,NiBr2,,K2CO3,DMAc,NaCl,Multi-Event:LGDisp+C-O: R3C-COOH + Ar-Br,Multi-Event:LGDisp+C-O__R3C-COOH + Ar-Br
Multi-Event:LGDisp+C-O,Acyl-Cl,RCH2-OH|RCH2-NR2|R2CH-NR2,1,1,,,,,DCM/PhMe,,Multi-Event:LGDisp+C-O: Acyl-Cl + RCH2-OH|RCH2-NR2|R2CH-NR2,Multi-Event:LGDisp+C-O__Acyl-Cl + RCH2-OH|RCH2-NR2|R2CH-NR2
Multi-Event:LGDisp+C-O,Alkyl-COOH,Ar-Br,1,1,,,,DIPEA,DMF,,Multi-Event:LGDisp+C-O: Alkyl-COOH + Ar-Br,Multi-Event:LGDisp+C-O__Alkyl-COOH + Ar-Br
Multi-Event:LGDisp+C-O,Alkyl-COOH,Ar-F,1,1,,Potassium ferricyanide,,NaHCO3/NaOH,MeCN/H2O,,Multi-Event:LGDisp+C-O: Alkyl-COOH + Ar-F,Multi-Event:LGDisp+C-O__Alkyl-COOH + Ar-F
Multi-Event:LGDisp+C-O,Alkyl-COOH,Ar-Iodonium|Ar-OR,1,1,,,,KOtBu,PhMe,,Multi-Event:LGDisp+C-O: Alkyl-COOH + Ar-Iodonium|Ar-OR,Multi-Event:LGDisp+C-O__Alkyl-COOH + Ar-Iodonium|Ar-OR
Multi-Event:LGDisp+C-O,Alkyl-COOH,HeteroAr-F|Ar-N3|HeteroAr-H,1,1,,,,NaHCO3,DCM/H2O,,Multi-Event:LGDisp+C-O: Alkyl-COOH + HeteroAr-F|Ar-N3|HeteroAr-H,Multi-Event:LGDisp+C-O__Alkyl-COOH + HeteroAr-F|Ar-N3|HeteroAr-H
Multi-Event:LGDisp+C-O,Ar-Br,Alkyl-COOH,1,1,,Pd(TFA)2,,NaHCO3,DMAc/H2O,,Multi-Event:LGDisp+C-O: Ar-Br + Alkyl-COOH,Multi-Event:LGDisp+C-O__Ar-Br + Alkyl-COOH
Multi-Event:LGDisp+C-O,Ar-Br,Alkyl-H,1,1,,[PdCl(C3H5)]2,tBuXPhos,Cs2CO3,PhMe,,Multi-Event:LGDisp+C-O: Ar-Br + Alkyl-H,Multi-Event:LGDisp+C-O__Ar-Br + Alkyl-H
Multi-Event:LGDisp+C-O,Ar-Br,R2CH-OH,1,1,,CuI,,NaOtBu,Dioxane/H2O,,Multi-Event:LGDisp+C-O: Ar-Br + R2CH-OH,Multi-Event:LGDisp+C-O__Ar-Br + R2CH-OH
Multi-Event:LGDisp+C-O,Ar-Cl,Alkyl-H,1,1,,,,Cs2CO3,DMF,,Multi-Event:LGDisp+C-O: Ar-Cl + Alkyl-H,Multi-Event:LGDisp+C-O__Ar-Cl + Alkyl-H
Multi-Event:LGDisp+C-O,Ar-Cl,Ar-Br|Bn-COR|R_acidic-H,1,1,,Cu,,NaOH,H2O/DMSO/MeOH/DCM,,Multi-Event:LGDisp+C-O: Ar-Cl + Ar-Br|Bn-COR|R_acidic-H,Multi-Event:LGDisp+C-O__Ar-Cl + Ar-Br|Bn-COR|R_acidic-H
Multi-Event:LGDisp+C-O,Ar-Cl,Ar-Cl,1,1,,,,Cs2CO3,DMF,,Multi-Event:LGDisp+C-O: Ar-Cl + Ar-Cl,Multi-Event:LGDisp+C-O__Ar-Cl + Ar-Cl
Multi-Event:LGDisp+C-O,Ar-Cl,R2CH-COOH,1,1,,Potassium ferricyanide,,NaHCO3/NaOH,MeCN/H2O,,Multi-Event:LGDisp+C-O: Ar-Cl + R2CH-COOH,Multi-Event:LGDisp+C-O__Ar-Cl + R2CH-COOH
Multi-Event:LGDisp+C-O,Ar-F,Ar-COOH|Ar-F,1,1,,Potassium ferricyanide,,NaHCO3/NaOH,MeCN/H2O,,Multi-Event:LGDisp+C-O: Ar-F + Ar-COOH|Ar-F,Multi-Event:LGDisp+C-O__Ar-F + Ar-COOH|Ar-F
Multi-Event:LGDisp+C-O,Ar-Iodonium|Ar-Alkyl,Ar-OH|Ar-Alkyl,1,1,,Cu,,Et3N,DCM,,Multi-Event:LGDisp+C-O: Ar-Iodonium|Ar-Alkyl + Ar-OH|Ar-Alkyl,Multi-Event:LGDisp+C-O__Ar-Iodonium|Ar-Alkyl + Ar-OH|Ar-Alkyl
Multi-Event:LGDisp+C-O,Ar-Iodonium|Ar-OH|Ar-Alkyl,Ar-Alkyl,1,1,,,,K2CO3,MeCN,,Multi-Event:LGDisp+C-O: Ar-Iodonium|Ar-OH|Ar-Alkyl + Ar-Alkyl,Multi-Event:LGDisp+C-O__Ar-Iodonium|Ar-OH|Ar-Alkyl + Ar-Alkyl
Multi-Event:LGDisp+C-O,Ar-OH,Ar-Alkyl,1,1,,,,Cs2CO3,PhMe,,Multi-Event:LGDisp+C-O: Ar-OH + Ar-Alkyl,Multi-Event:LGDisp+C-O__Ar-OH + Ar-Alkyl
Multi-Event:LGDisp+C-O,Ar-OH,Ar-Iodonium|Ar-CF3,1,1,,,,KOtBu,H2O/THF,,Multi-Event:LGDisp+C-O: Ar-OH + Ar-Iodonium|Ar-CF3,Multi-Event:LGDisp+C-O__Ar-OH + Ar-Iodonium|Ar-CF3
Multi-Event:LGDisp+C-O,Ar-OH,Ar-Iodonium|Ar-COOR,1,1,,,,KOtBu,THF,,Multi-Event:LGDisp+C-O: Ar-OH + Ar-Iodonium|Ar-COOR,Multi-Event:LGDisp+C-O__Ar-OH + Ar-Iodonium|Ar-COOR
Multi-Event:LGDisp+C-O,Ar-OH,HeteroAr-Iodonium|Ar-OH|Ar-OR,1,1,,,,K2CO3,PhMe,,Multi-Event:LGDisp+C-O: Ar-OH + HeteroAr-Iodonium|Ar-OH|Ar-OR,Multi-Event:LGDisp+C-O__Ar-OH + HeteroAr-Iodonium|Ar-OH|Ar-OR
Multi-Event:LGDisp+C-O,Ar-OH|Ar-Alkyl,Ar-Iodonium|Ar-OR,1,1,,,,K2CO3,H2O/MeCN,,Multi-Event:LGDisp+C-O: Ar-OH|Ar-Alkyl + Ar-Iodonium|Ar-OR,Multi-Event:LGDisp+C-O__Ar-OH|Ar-Alkyl + Ar-Iodonium|Ar-OR
Multi-Event:LGDisp+C-O,Ar-OH|Ar-Alkyl,Ar-Iodonium|Ar-OR|Ar-Alkyl,1,1,,,,KOtBu,PhMe,,Multi-Event:LGDisp+C-O: Ar-OH|Ar-Alkyl + Ar-Iodonium|Ar-OR|Ar-Alkyl,Multi-Event:LGDisp+C-O__Ar-OH|Ar-Alkyl + Ar-Iodonium|Ar-OR|Ar-Alkyl
Multi-Event:LGDisp+C-O,Ar-OH|Ar-OR,Ar-Iodonium|Ar-OR,1,1,,,,KOtBu,THF/H2O,,Multi-Event:LGDisp+C-O: Ar-OH|Ar-OR + Ar-Iodonium|Ar-OR,Multi-Event:LGDisp+C-O__Ar-OH|Ar-OR + Ar-Iodonium|Ar-OR
Multi-Event:LGDisp+C-O,Bn-Cl,Ar-Alkyl,1,1,,,,,,,Multi-Event:LGDisp+C-O: Bn-Cl + Ar-Alkyl,Multi-Event:LGDisp+C-O__Bn-Cl + Ar-Alkyl
Multi-Event:LGDisp+C-O,CH3-I,HeteroAr-OH,1,1,,,,K2CO3,DMF,,Multi-Event:LGDisp+C-O: CH3-I + HeteroAr-OH,Multi-Event:LGDisp+C-O__CH3-I + HeteroAr-OH
Multi-Event:LGDisp+C-O,CH3-OH,Ar-CHO|Ar-F,1,1,,(R)-Ferrocenyl p-Tolyl Sulfoxide,,,,,Multi-Event:LGDisp+C-O: CH3-OH + Ar-CHO|Ar-F,Multi-Event:LGDisp+C-O__CH3-OH + Ar-CHO|Ar-F
Multi-Event:LGDisp+C-O,HeteroAr-Cl,Ar-F,1,1,,,,K2CO3,MeCN,,Multi-Event:LGDisp+C-O: HeteroAr-Cl + Ar-F,Multi-Event:LGDisp+C-O__HeteroAr-Cl + Ar-F
Multi-Event:LGDisp+C-O,HeteroAr-Cl|HeteroAr-OH,HeteroAr-Cl,1,1,,,,DABCO/DMAP,PhMe/H2O,,Multi-Event:LGDisp+C-O: HeteroAr-Cl|HeteroAr-OH + HeteroAr-Cl,Multi-Event:LGDisp+C-O__HeteroAr-Cl|HeteroAr-OH + HeteroAr-Cl
Multi-Event:LGDisp+C-O,HeteroAr-F|HeteroAr-CN,CH3-OH,1,1,,,,Na2CO3,MeOH/Et2O/H2O,AcOH,Multi-Event:LGDisp+C-O: HeteroAr-F|HeteroAr-CN + CH3-OH,Multi-Event:LGDisp+C-O__HeteroAr-F|HeteroAr-CN + CH3-OH
Multi-Event:LGDisp+C-O,HeteroAr-H,Alkyl-F,1,1,,,,KOtBu,DCE,,Multi-Event:LGDisp+C-O: HeteroAr-H + Alkyl-F,Multi-Event:LGDisp+C-O__HeteroAr-H + Alkyl-F
Multi-Event:LGDisp+C-O,HeteroAr-Iodonium,R3C-COOH,1,1,,,,,,,Multi-Event:LGDisp+C-O: HeteroAr-Iodonium + R3C-COOH,Multi-Event:LGDisp+C-O__HeteroAr-Iodonium + R3C-COOH
Multi-Event:LGDisp+C-O,HeteroAr-OH,Ar-F|Ar-B*,1,1,,,,KOtBu,MeCN,,Multi-Event:LGDisp+C-O: HeteroAr-OH + Ar-F|Ar-B*,Multi-Event:LGDisp+C-O__HeteroAr-OH + Ar-F|Ar-B*
Multi-Event:LGDisp+C-O,HeteroAr-OH,HeteroAr-Br|HeteroAr-OH,1,1,,CuI,,K3PO4,DMSO,,Multi-Event:LGDisp+C-O: HeteroAr-OH + HeteroAr-Br|HeteroAr-OH,Multi-Event:LGDisp+C-O__HeteroAr-OH + HeteroAr-Br|HeteroAr-OH
Multi-Event:LGDisp+C-O,HeteroAr-OH,R2CH-I,1,1,,,,K2CO3,Me2CO,,Multi-Event:LGDisp+C-O: HeteroAr-OH + R2CH-I,Multi-Event:LGDisp+C-O__HeteroAr-OH + R2CH-I
Multi-Event:LGDisp+C-O,R2CH-COOH,Ar-Cl,1,1,,Potassium ferricyanide,,NaHCO3/NaOH,MeCN/H2O,,Multi-Event:LGDisp+C-O: R2CH-COOH + Ar-Cl,Multi-Event:LGDisp+C-O__R2CH-COOH + Ar-Cl
Multi-Event:LGDisp+C-O,R2CH-COOH,HeteroAr-Br,1,1,,NiBr2(dme),,K2CO3,DMAc,TBAB,Multi-Event:LGDisp+C-O: R2CH-COOH + HeteroAr-Br,Multi-Event:LGDisp+C-O__R2CH-COOH + HeteroAr-Br
Multi-Event:LGDisp+C-O,R2CH-COOH,RCH2-OR,1,1,,,,,THF,,Multi-Event:LGDisp+C-O: R2CH-COOH + RCH2-OR,Multi-Event:LGDisp+C-O__R2CH-COOH + RCH2-OR
Multi-Event:LGDisp+C-O,R2CH-OH,Alkenyl-Cl,1,1,,,,KH,MeOH/THF/Et2O,,Multi-Event:LGDisp+C-O: R2CH-OH + Alkenyl-Cl,Multi-Event:LGDisp+C-O__R2CH-OH + Alkenyl-Cl
Multi-Event:LGDisp+C-O,R2CH-OH,Ar-Iodonium,1,1,,,,,PhMe/THF,,Multi-Event:LGDisp+C-O: R2CH-OH + Ar-Iodonium,Multi-Event:LGDisp+C-O__R2CH-OH + Ar-Iodonium
Multi-Event:LGDisp+C-O,R3C-COOH,Inorganic,1,1,,Pd(dba)2,,NaHCO3,DMAc/H2O,,Multi-Event:LGDisp+C-O: R3C-COOH + Inorganic,Multi-Event:LGDisp+C-O__R3C-COOH + Inorganic
Multi-Event:LGDisp+C-O,RCH2-Br,Ar-OH|Ar-OR,1,1,,,,K2CO3,DCM/H2O,,Multi-Event:LGDisp+C-O: RCH2-Br + Ar-OH|Ar-OR,Multi-Event:LGDisp+C-O__RCH2-Br + Ar-OH|Ar-OR
Multi-Event:LGDisp+C-O,RCH2-COOH,Ar-Br,1,1,,NiBr2,,,DMF/H2O,NaCl,Multi-Event:LGDisp+C-O: RCH2-COOH + Ar-Br,Multi-Event:LGDisp+C-O__RCH2-COOH + Ar-Br
Multi-Event:LGDisp+C-O,RCH2-COOH,HeteroAr-Iodonium,1,1,,Pd(OAc)2,,Li2CO3,,,Multi-Event:LGDisp+C-O: RCH2-COOH + HeteroAr-Iodonium,Multi-Event:LGDisp+C-O__RCH2-COOH + HeteroAr-Iodonium
Multi-Event:LGDisp+C-O,RCH2-COOH,RCH2-OR,1,1,,,,,THF,,Multi-Event:LGDisp+C-O: RCH2-COOH + RCH2-OR,Multi-Event:LGDisp+C-O__RCH2-COOH + RCH2-OR
Multi-Event:LGDisp+C-O,RCH2-OH,Ar-Iodonium|Ar-OR|Ar-Alkyl,1,1,,,,Cs2CO3,PhMe,,Multi-Event:LGDisp+C-O: RCH2-OH + Ar-Iodonium|Ar-OR|Ar-Alkyl,Multi-Event:LGDisp+C-O__RCH2-OH + Ar-Iodonium|Ar-OR|Ar-Alkyl
Multi-Event:LGDisp+C-O,RCH2-OH,Bn-Cl,1,1,,,,NaH,H2O,,Multi-Event:LGDisp+C-O: RCH2-OH + Bn-Cl,Multi-Event:LGDisp+C-O__RCH2-OH + Bn-Cl
Multi-Event:LGDisp+C-O,RCH2-OR,HeteroAr-Cl,1,1,,,,,THF,,Multi-Event:LGDisp+C-O: RCH2-OR + HeteroAr-Cl,Multi-Event:LGDisp+C-O__RCH2-OR + HeteroAr-Cl
Multi-Event:LGDisp+C-O,RCH2-OR,R3C-COOH,1,1,,,,,THF,,Multi-Event:LGDisp+C-O: RCH2-OR + R3C-COOH,Multi-Event:LGDisp+C-O__RCH2-OR + R3C-COOH
Multi-Event:LGDisp+C-O,RCH2-OR,RCH2-COOH,1,1,,,,,THF,,Multi-Event:LGDisp+C-O: RCH2-OR + RCH2-COOH,Multi-Event:LGDisp+C-O__RCH2-OR + RCH2-COOH
Multi-Event:LGDisp+C-O,R_acidic-H|Ar-OH,R_acidic-H,1,1,,,,Na2CO3,DCM/H2O,NH4Cl,Multi-Event:LGDisp+C-O: R_acidic-H|Ar-OH + R_acidic-H,Multi-Event:LGDisp+C-O__R_acidic-H|Ar-OH + R_acidic-H
Multi-Event:LGDisp+C-O,R_acidic-H|Ar-OH|Ar-OR,R_acidic-H,1,1,,,,Na2CO3,DCM/H2O,NH4Cl,Multi-Event:LGDisp+C-O: R_acidic-H|Ar-OH|Ar-OR + R_acidic-H,Multi-Event:LGDisp+C-O__R_acidic-H|Ar-OH|Ar-OR + R_acidic-H
Multi-Event:LGDisp+C-O+C-C,Alkyl-Cl,Ar-B(OH)2,53,1,,FeCl2,,Na2CO3,Dioxane,PivOH/NaI,Multi-Event:LGDisp+C-O+C-C: Alkyl-Cl + Ar-B(OH)2,Multi-Event:LGDisp+C-O+C-C__Alkyl-Cl + Ar-B(OH)2
Multi-Event:LGDisp+C-O+C-C,Alkyl-Cl,Ar-I,39,1,,Pd(OAc)2,,Na2CO3,PhMe,PivOH/NaI,Multi-Event:LGDisp+C-O+C-C: Alkyl-Cl + Ar-I,Multi-Event:LGDisp+C-O+C-C__Alkyl-Cl + Ar-I
Multi-Event:LGDisp+C-O+C-C,Ar-I,R3C-OH|Ar-SO2NR2,32,1,,Silver trifluoroacetate/Bis(triphenylphosphine)palladium(II) Diacetate,,Na2CO3,THF,,Multi-Event:LGDisp+C-O+C-C: Ar-I + R3C-OH|Ar-SO2NR2,Multi-Event:LGDisp+C-O+C-C__Ar-I + R3C-OH|Ar-SO2NR2
Multi-Event:LGDisp+C-O+C-C,Ar-Br,,15,4,,"NiCl2(dme)/(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",dtbbpy,Lutidine,MeCN,NH4Cl,Multi-Event:LGDisp+C-O+C-C: Ar-Br,Multi-Event:LGDisp+C-O+C-C__Ar-Br
Multi-Event:LGDisp+C-O+C-C,Alkyl-Cl,HeteroAr-I,13,1,,,,Cs2CO3,Dioxane,,Multi-Event:LGDisp+C-O+C-C: Alkyl-Cl + HeteroAr-I,Multi-Event:LGDisp+C-O+C-C__Alkyl-Cl + HeteroAr-I
Multi-Event:LGDisp+C-O+C-C,Alkenyl-COOH,Ar-C=N,9,1,,Cu(OAc)2,,KF/K2CO3,t-BuOH/H2O/THF/DMF,,Multi-Event:LGDisp+C-O+C-C: Alkenyl-COOH + Ar-C=N,Multi-Event:LGDisp+C-O+C-C__Alkenyl-COOH + Ar-C=N
Multi-Event:LGDisp+C-O+C-C,RCH2-Zn*,Ar-F|Ar-C=N,5,1,,,,,MeCN/H2O,,Multi-Event:LGDisp+C-O+C-C: RCH2-Zn* + Ar-F|Ar-C=N,Multi-Event:LGDisp+C-O+C-C__RCH2-Zn* + Ar-F|Ar-C=N
Multi-Event:LGDisp+C-O+C-C,Alkyl-Cl,HeteroAr-H,4,1,,Pd(OAc)2,,KOH/DMAP,PhMe,,Multi-Event:LGDisp+C-O+C-C: Alkyl-Cl + HeteroAr-H,Multi-Event:LGDisp+C-O+C-C__Alkyl-Cl + HeteroAr-H
Multi-Event:LGDisp+C-O+C-C,Ar-B(OH)2,Ar-I,4,1,,FeCl2,,K2CO3,PhOMe,PivOH/NaI,Multi-Event:LGDisp+C-O+C-C: Ar-B(OH)2 + Ar-I,Multi-Event:LGDisp+C-O+C-C__Ar-B(OH)2 + Ar-I
Multi-Event:LGDisp+C-O+C-C,Ar-I,,4,2,,"NiCl2(dme)/(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",P(o-tol)3,,THF/H2O,NH4Cl,Multi-Event:LGDisp+C-O+C-C: Ar-I,Multi-Event:LGDisp+C-O+C-C__Ar-I
Multi-Event:LGDisp+C-O+C-C,Alkenyl-COOR,RCH2-I,3,1,,,,Et3N,EtOH,LiCl,Multi-Event:LGDisp+C-O+C-C: Alkenyl-COOR + RCH2-I,Multi-Event:LGDisp+C-O+C-C__Alkenyl-COOR + RCH2-I
Multi-Event:LGDisp+C-O+C-C,HeteroAr-Br,,3,2,,"NiCl2(dme)/Bis[2- (2,4-difluorophenyl)-5-trifluoromethylpyridine] [2-2'-bipyridyl] iridium hexafluorophosphate",dtbbpy,,THF/Dioxane/DMAc,,Multi-Event:LGDisp+C-O+C-C: HeteroAr-Br,Multi-Event:LGDisp+C-O+C-C__HeteroAr-Br
Multi-Event:LGDisp+C-O+C-C,Alkenyl-COOR,Ar-I,2,1,,Sodium tetrachloropalladate(II),,Et3N,H2O/t-BuOH,,Multi-Event:LGDisp+C-O+C-C: Alkenyl-COOR + Ar-I,Multi-Event:LGDisp+C-O+C-C__Alkenyl-COOR + Ar-I
Multi-Event:LGDisp+C-O+C-C,Ar-B(OH)2,Alkyl-F,2,1,,Pd(dba)2,,K3PO4,DCM,,Multi-Event:LGDisp+C-O+C-C: Ar-B(OH)2 + Alkyl-F,Multi-Event:LGDisp+C-O+C-C__Ar-B(OH)2 + Alkyl-F
Multi-Event:LGDisp+C-O+C-C,HeteroAr-Cl,,2,1,,"[(S,S)-Teth-MsDPEN-RuCl]",,,DMI/THF,LiBr,Multi-Event:LGDisp+C-O+C-C: HeteroAr-Cl,Multi-Event:LGDisp+C-O+C-C__HeteroAr-Cl
Multi-Event:LGDisp+C-O+C-C,HeteroAr-I,R3C-OH|Ar-SO2NR2,2,1,,Silver trifluoroacetate/Bis(triphenylphosphine)palladium(II) Diacetate,,Na2CO3,THF,,Multi-Event:LGDisp+C-O+C-C: HeteroAr-I + R3C-OH|Ar-SO2NR2,Multi-Event:LGDisp+C-O+C-C__HeteroAr-I + R3C-OH|Ar-SO2NR2
Multi-Event:LGDisp+C-O+C-C,RCH2-COOR|R_acidic-H|RCH2-PO2OR|Alkyl-CF3,R_acidic-H,2,1,,,,KOtBu,THF,,Multi-Event:LGDisp+C-O+C-C: RCH2-COOR|R_acidic-H|RCH2-PO2OR|Alkyl-CF3 + R_acidic-H,Multi-Event:LGDisp+C-O+C-C__RCH2-COOR|R_acidic-H|RCH2-PO2OR|Alkyl-CF3 + R_acidic-H
Multi-Event:LGDisp+C-O+C-C,Alkyl-COOH,Inorganic,1,1,,Pd(OAc)2,P(2-furyl)3,K2CO3,MeCN,,Multi-Event:LGDisp+C-O+C-C: Alkyl-COOH + Inorganic,Multi-Event:LGDisp+C-O+C-C__Alkyl-COOH + Inorganic
Multi-Event:LGDisp+C-O+C-C,Alkyl-Cl,HeteroAr-Br,1,1,,Pd(OAc)2,,KOH/DMAP,PhMe,,Multi-Event:LGDisp+C-O+C-C: Alkyl-Cl + HeteroAr-Br,Multi-Event:LGDisp+C-O+C-C__Alkyl-Cl + HeteroAr-Br
Multi-Event:LGDisp+C-O+C-C,Alkyl-F,Ar-Iodonium,1,1,,Pd(dba)2,,K3PO4,DCM,,Multi-Event:LGDisp+C-O+C-C: Alkyl-F + Ar-Iodonium,Multi-Event:LGDisp+C-O+C-C__Alkyl-F + Ar-Iodonium
Multi-Event:LGDisp+C-O+C-C,Alkyl-Zn*,Ar-F|Ar-C=N,1,1,,,,,MeCN/H2O,,Multi-Event:LGDisp+C-O+C-C: Alkyl-Zn* + Ar-F|Ar-C=N,Multi-Event:LGDisp+C-O+C-C__Alkyl-Zn* + Ar-F|Ar-C=N
Multi-Event:LGDisp+C-O+C-C,Ar-B(OH)2,Ar-Br,1,1,,,,Et3N,PhMe,,Multi-Event:LGDisp+C-O+C-C: Ar-B(OH)2 + Ar-Br,Multi-Event:LGDisp+C-O+C-C__Ar-B(OH)2 + Ar-Br
Multi-Event:LGDisp+C-O+C-C,Ar-B(OH)2,RCH2-COOR,1,1,,Pd(OAc)2,TMEDA,NaHCO3/Na2CO3,t-AmylOH/Dioxane/H2O/Me2CO,,Multi-Event:LGDisp+C-O+C-C: Ar-B(OH)2 + RCH2-COOR,Multi-Event:LGDisp+C-O+C-C__Ar-B(OH)2 + RCH2-COOR
Multi-Event:LGDisp+C-O+C-C,Ar-Br,Alkenyl-Bpin,1,1,,dppf-PdCl2,,Cs2CO3,Dioxane/H2O,,Multi-Event:LGDisp+C-O+C-C: Ar-Br + Alkenyl-Bpin,Multi-Event:LGDisp+C-O+C-C__Ar-Br + Alkenyl-Bpin
Multi-Event:LGDisp+C-O+C-C,Ar-Br,Alkyl-COOH,1,1,,,,,THF,,Multi-Event:LGDisp+C-O+C-C: Ar-Br + Alkyl-COOH,Multi-Event:LGDisp+C-O+C-C__Ar-Br + Alkyl-COOH
Multi-Event:LGDisp+C-O+C-C,Ar-Br,R2CH-B(OH)2,1,1,,Pd(OAc)2,PCy3,K3PO4,PhMe/H2O,,Multi-Event:LGDisp+C-O+C-C: Ar-Br + R2CH-B(OH)2,Multi-Event:LGDisp+C-O+C-C__Ar-Br + R2CH-B(OH)2
Multi-Event:LGDisp+C-O+C-C,Ar-Br,R2CH-COOH,1,1,,NiBr2(dme),,K2CO3,DMAc,TBAB,Multi-Event:LGDisp+C-O+C-C: Ar-Br + R2CH-COOH,Multi-Event:LGDisp+C-O+C-C__Ar-Br + R2CH-COOH
Multi-Event:LGDisp+C-O+C-C,Ar-Br,RCH2-COOR|RCH2-Zn*,1,1,,Pd2(dba)3,TMEDA,,THF,,Multi-Event:LGDisp+C-O+C-C: Ar-Br + RCH2-COOR|RCH2-Zn*,Multi-Event:LGDisp+C-O+C-C__Ar-Br + RCH2-COOR|RCH2-Zn*
Multi-Event:LGDisp+C-O+C-C,Ar-COOH,R3C-Br,1,1,,,dtbbpy,,DMAc/H2O,MgCl2/NH4Cl,Multi-Event:LGDisp+C-O+C-C: Ar-COOH + R3C-Br,Multi-Event:LGDisp+C-O+C-C__Ar-COOH + R3C-Br
Multi-Event:LGDisp+C-O+C-C,Ar-COOR|Ar-OH|Ar-OR,Ar-Iodonium|Ar-Alkyl,1,1,,Cu(OTf)2,,,DCE,,Multi-Event:LGDisp+C-O+C-C: Ar-COOR|Ar-OH|Ar-OR + Ar-Iodonium|Ar-Alkyl,Multi-Event:LGDisp+C-O+C-C__Ar-COOR|Ar-OH|Ar-OR + Ar-Iodonium|Ar-Alkyl
Multi-Event:LGDisp+C-O+C-C,Ar-Cl,,1,1,,Ni,,,THF/Dioxane,,Multi-Event:LGDisp+C-O+C-C: Ar-Cl,Multi-Event:LGDisp+C-O+C-C__Ar-Cl
Multi-Event:LGDisp+C-O+C-C,Ar-Cl,Ar-Br,1,1,,Pd2(dba)3,,,THF,LiCl,Multi-Event:LGDisp+C-O+C-C: Ar-Cl + Ar-Br,Multi-Event:LGDisp+C-O+C-C__Ar-Cl + Ar-Br
Multi-Event:LGDisp+C-O+C-C,Ar-Cl,RCH2-COOR|RCH2-Zn*,1,1,,Pd2(dba)3,TMEDA,,H2O/THF,,Multi-Event:LGDisp+C-O+C-C: Ar-Cl + RCH2-COOR|RCH2-Zn*,Multi-Event:LGDisp+C-O+C-C__Ar-Cl + RCH2-COOR|RCH2-Zn*
Multi-Event:LGDisp+C-O+C-C,Ar-I,R3C-OH,1,1,,Silver trifluoroacetate/Bis(triphenylphosphine)palladium(II) Diacetate,,Na2CO3,THF,,Multi-Event:LGDisp+C-O+C-C: Ar-I + R3C-OH,Multi-Event:LGDisp+C-O+C-C__Ar-I + R3C-OH
Multi-Event:LGDisp+C-O+C-C,Ar-I,R3C-OH|Alkyl-NRCOR|Ar-CONR2,1,1,,Silver trifluoroacetate/Bis(triphenylphosphine)palladium(II) Diacetate,,Na2CO3,THF,,Multi-Event:LGDisp+C-O+C-C: Ar-I + R3C-OH|Alkyl-NRCOR|Ar-CONR2,Multi-Event:LGDisp+C-O+C-C__Ar-I + R3C-OH|Alkyl-NRCOR|Ar-CONR2
