reaction_smiles,reaction_label,spectator_groups
Cc1cccc(-n2c(N)c(N)c(=O)n(C)c2=O)c1.Cc1c2c(c(C(=O)O)c(C)c1OCc1ccccc1)OC(C)(C)C2>>Cc1cccc(-n2c(N)c(NC(=O)c3c(C)c(O)c(C)c4c3OC(C)(C)C4)c(=O)n(C)c2=O)c1,Ar–C(O)OH + HeteroAr–NH2 →,
COc1cc2cc(C(=O)N3C[C@@H](CCl)c4c3cc(OCc3ccccc3)c3[nH]c(C(=O)O)cc43)[nH]c2c(OC)c1OC>>COc1cc2cc(C(=O)N3C[C@@H](CCl)c4c3cc(O)c3[nH]c(C(=O)O)cc43)[nH]c2c(OC)c1OC,C–O bond cleavage; H gain at O,
COc1cc2cc(C(=O)N3C[C@@H](CCl)c4c3cc(OCc3ccccc3)c3[nH]c(C(=O)O)cc43)[nH]c2c(OC)c1OC>>COc1cc2cc(C(=O)N3C[C@@H](CCl)c4c3cc(O)c3[nH]c(C(=O)O)cc43)[nH]c2c(OC)c1OC,C–O bond cleavage; H gain at O,
O=C(O)/C=C/c1ccc(F)cc1.COc1cc(/C=C\c2ccc(OC)c(O[Si](C)(C)C(C)(C)C)c2N)cc(OC)c1OC>>COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(NC(=O)/C=C/c2ccc(F)cc2)c1O,(Alkenyl–C(O)OH + Ar–NH2) OR (Ar–F + Ar–NH2) →,
O=C(O)/C=C/c1ccc(Cl)cc1.COc1cc(/C=C\c2ccc(OC)c(O[Si](C)(C)C(C)(C)C)c2N)cc(OC)c1OC>>COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(NC(=O)/C=C/c2ccc(Cl)cc2)c1O,(Alkenyl–C(O)OH + Ar–NH2) OR (Ar–Cl + Ar–NH2) →,
COc1ccc(/C=C/C(=O)O)cc1OC.COc1cc(/C=C\c2ccc(OC)c(O[Si](C)(C)C(C)(C)C)c2N)cc(OC)c1OC>>COc1ccc(/C=C/C(=O)Nc2c(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc(OC)c2O)cc1OC,Alkenyl–C(O)OH + Ar–NH2 →,
O=C(O)/C=C/c1ccc(F)c(F)c1.COc1cc(/C=C\c2ccc(OC)c(O[Si](C)(C)C(C)(C)C)c2N)cc(OC)c1OC>>COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(NC(=O)/C=C/c2ccc(F)c(F)c2)c1O,(Alkenyl–C(O)OH + Ar–NH2) OR (Ar–F + Ar–NH2) →,
COc1cccc(/C=C/C(=O)O)c1.COc1cc(/C=C\c2ccc(OC)c(O[Si](C)(C)C(C)(C)C)c2N)cc(OC)c1OC>>COc1cccc(/C=C/C(=O)Nc2c(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc(OC)c2O)c1,Alkenyl–C(O)OH + Ar–NH2 →,
COc1cc(/C=C/C(=O)O)cc(OC)c1OC.COc1cc(/C=C\c2ccc(OC)c(O[Si](C)(C)C(C)(C)C)c2N)cc(OC)c1OC>>COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(NC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)c1O,Alkenyl–C(O)OH + Ar–NH2 →,
O=C(O)c1cc2c3c(cc(OCc4ccccc4)c2[nH]1)N(C(=O)c1cc2cc(O)ccc2[nH]1)C[C@H]3CCl>>O=C(O)c1cc2c3c(cc(O)c2[nH]1)N(C(=O)c1cc2cc(O)ccc2[nH]1)C[C@H]3CCl,C–O bond cleavage; H gain at O,
O=C(O)c1ccc(OCc2ccccc2)cc1.CON.Cl>>CONC(=O)c1ccc(O)cc1,Ar–C(O)OH + O–NH2 →,
NCCc1ccccc1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NCCc1ccccc1)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
NC1CCCC1.O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NC1CCCC1)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
NCCc1ccccc1.O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NCCc1ccccc1)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
CCCN.O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>CCCNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
NCc1ccccc1.O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NCc1ccccc1)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
NC1CCCC1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NC1CCCC1)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
CN.O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>CNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
NC1CCCCC1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NC1CCCCC1)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
CN.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
CC(C)N.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>CC(C)NC(=O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
C=CCN.O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>C=CCNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + H2C=CHR1) OR (Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
C=CCN.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>C=CCNC(=O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + H2C=CHR1) OR (Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
CCN.O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>CCNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
NC1CCCCC1.O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NC1CCCCC1)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
Nc1ccccc1.O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(Nc1ccccc1)[C@@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + Ar–NH2) OR (R–C(O)OH + Ar–NH2) →,
CCCN.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>CCCNC(=O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
NCc1ccccc1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NCc1ccccc1)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
C#CCCC(=O)O.CC(C)(C)[Si](C)(C)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O[Si](C)(C)C(C)(C)C>>C#CCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,R–C(O)OH + HeteroAr–NH2 →,
Cc1cccc2ccc(N3CC[C@H](C(=O)O)C(C)(C)C3)nc12.Cl.N[C@H]1CCO[C@H](COCc2ccccc2)C1>>Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCO[C@H](CO)C4)C(C)(C)C3)nc12,R–C(O)OH + R–NH2 →,
Cc1ncc2c(n1)CCNC2.Cl.C=C(C)c1cc(C(=O)O)c(OCc2ccccc2)cc1OCc1ccccc1>>Cc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,Ar–C(O)OH + R1R2–NH →,
C=C(C)c1cc(C(=O)O)c(OCc2ccccc2)cc1OCc1ccccc1.Cc1ncc2c(n1)CNC2.Cl>>Cc1ncc2c(n1)CN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,Ar–C(O)OH + R1R2–NH →,
COCCOc1nc2c(c(NC(C)C)n1)CN(Cc1ccccc1)CC2.C=C(C)c1cc(C(=O)O)c(OCc2ccccc2)cc1OCc1ccccc1>>COCCOc1nc2c(c(NC(C)C)n1)CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,Ar–C(O)OH + HeteroAr–R–NH →,
c1cc2c(s1)CCNC2.C=CCOc1cc(OCC=C)c(C(=O)O)cc1Cl>>O=C(c1cc(Cl)c(O)cc1O)N1CCc2sccc2C1,(Ar–C(O)OH + R1R2–NH) OR (Ar–Cl + R1R2–NH) OR (intramolecular Ar–Cl / H2C=CHR1) →,
C1CNCCN1.O=S(=O)(c1ccc(OCc2ccccc2)cc1OCc1ccccc1)N1Cc2ccc(Br)cc2C1.NC(=O)C[C@H](N)C(=O)O>>NC(=O)C[C@H](N)C(=O)N1CCN(c2ccc3c(c2)CN(S(=O)(=O)c2ccc(O)cc2O)C3)CC1,(Ar–Br + R1R2–NH) OR (Ar–Br + R–C(O)–NH2) OR (Ar–Br + R–NH2) OR (R–C(O)OH + R1R2–NH) OR (intramolecular R–C(O)OH / R–NH2) →,
C1CNCCNC1.O=S(=O)(c1ccc(OCc2ccccc2)cc1OCc1ccccc1)N1Cc2ccc(Br)cc2C1.NC(=O)C[C@H](N)C(=O)O>>NC(=O)C[C@H](N)C(=O)N1CCCN(c2ccc3c(c2)CN(S(=O)(=O)c2ccc(O)cc2O)C3)CC1,(Ar–Br + R1R2–NH) OR (Ar–Br + R–C(O)–NH2) OR (Ar–Br + R–NH2) OR (R–C(O)OH + R1R2–NH) OR (intramolecular R–C(O)OH / R–NH2) →,
NCCCN.O=S(=O)(c1ccc(OCc2ccccc2)cc1OCc1ccccc1)N1Cc2ccc(Br)cc2C1.NC(=O)C[C@H](N)C(=O)O>>NC(=O)C[C@H](N)C(=O)NCCCNc1ccc2c(c1)CN(S(=O)(=O)c1ccc(O)cc1O)C2,(Ar–Br + R–C(O)–NH2) OR (Ar–Br + R–NH2) OR (R–C(O)OH + R–NH2) OR (intramolecular R–C(O)OH / R–NH2) →,
NCCN.O=S(=O)(c1ccc(OCc2ccccc2)cc1OCc1ccccc1)N1Cc2ccc(Br)cc2C1.NC(=O)C[C@H](N)C(=O)O>>NC(=O)C[C@H](N)C(=O)NCCNc1ccc2c(c1)CN(S(=O)(=O)c1ccc(O)cc1O)C2,(Ar–Br + R–C(O)–NH2) OR (Ar–Br + R–NH2) OR (R–C(O)OH + R–NH2) OR (intramolecular R–C(O)OH / R–NH2) →,
NCc1ccccc1Cl.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NCc1ccccc1Cl)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) OR (intramolecular Ar–Cl / R–NH2) →,
NCc1cccc(Cl)c1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NCc1cccc(Cl)c1)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) OR (intramolecular Ar–Cl / R–NH2) →,
NCc1ccc(Cl)cc1Cl.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NCc1ccc(Cl)cc1Cl)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) OR (intramolecular Ar–Cl / R–NH2) →,
NCc1ccc(Cl)c(Cl)c1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NCc1ccc(Cl)c(Cl)c1)[C@H]1Cc2ccccc2CN1C(=O)c1cc(O)c(O)c(Cl)c1,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) OR (intramolecular Ar–Cl / R–NH2) →,
COc1ccccc1CN.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>COc1ccccc1CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
COc1cccc(CN)c1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>COc1cccc(CNC(=O)[C@H]2Cc3ccccc3CN2C(=O)c2cc(Cl)c(O)cc2O)c1,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
NCc1ccc(OC(F)(F)F)cc1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NCc1ccc(OC(F)(F)F)cc1)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
COc1ccc(CN)cc1OC.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>COc1ccc(CNC(=O)[C@H]2Cc3ccccc3CN2C(=O)c2cc(Cl)c(O)cc2O)cc1OC,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
COc1cc(CN)ccc1O.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>COc1cc(CNC(=O)[C@H]2Cc3ccccc3CN2C(=O)c2cc(Cl)c(O)cc2O)ccc1O,(Ar–Cl + Ar–OH) OR (Ar–Cl + R–NH2) OR (R–C(O)OH + Ar–OH) OR (R–C(O)OH + R–NH2) →,
Cc1ccccc1CN.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>Cc1ccccc1CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
Cc1cccc(CN)c1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>Cc1cccc(CNC(=O)[C@H]2Cc3ccccc3CN2C(=O)c2cc(Cl)c(O)cc2O)c1,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
Cc1ccc(CN)cc1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>Cc1ccc(CNC(=O)[C@H]2Cc3ccccc3CN2C(=O)c2cc(Cl)c(O)cc2O)cc1,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
NCc1cccc([N+](=O)[O-])c1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NCc1cccc([N+](=O)[O-])c1)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
N#Cc1cccc(CN)c1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>N#Cc1cccc(CNC(=O)[C@H]2Cc3ccccc3CN2C(=O)c2cc(Cl)c(O)cc2O)c1,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
CS(=O)(=O)c1cccc(CN)c1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>CS(=O)(=O)c1cccc(CNC(=O)[C@H]2Cc3ccccc3CN2C(=O)c2cc(Cl)c(O)cc2O)c1,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
CS(=O)(=O)c1ccc(CN)cc1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>CS(=O)(=O)c1ccc(CNC(=O)[C@H]2Cc3ccccc3CN2C(=O)c2cc(Cl)c(O)cc2O)cc1,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
NCc1ccc(S(N)(=O)=O)cc1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>NS(=O)(=O)c1ccc(CNC(=O)[C@H]2Cc3ccccc3CN2C(=O)c2cc(Cl)c(O)cc2O)cc1,(Ar–Cl + R–NH2) OR (Ar–Cl + R–S(O)2–NH2) OR (R–C(O)OH + R–NH2) →,
NCc1cccc2ccccc12.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NCc1cccc2ccccc12)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
NCc1ccco1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NCc1ccco1)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
NCc1ccccn1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NCc1ccccn1)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
NCc1cccnc1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NCc1cccnc1)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
NCc1ccncc1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>O=C(NCc1ccncc1)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
N#Cc1ccc(CN)nc1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>N#Cc1ccc(CNC(=O)[C@H]2Cc3ccccc3CN2C(=O)c2cc(Cl)c(O)cc2O)nc1,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
N#Cc1ccc(CN)cn1.O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1cc(Cl)c(OCc2ccccc2)cc1OCc1ccccc1>>N#Cc1ccc(CNC(=O)[C@H]2Cc3ccccc3CN2C(=O)c2cc(Cl)c(O)cc2O)cn1,(Ar–Cl + R–NH2) OR (R–C(O)OH + R–NH2) →,
CNCc1ccc2c(c1)OCO2.C=CCOc1cc(OCC=C)c(C(=O)O)cc1Cl>>CN(Cc1ccc2c(c1)OCO2)C(=O)c1cc(Cl)c(O)cc1O,(Ar–C(O)OH + R1R2–NH) OR (Ar–Cl + R1R2–NH) OR (intramolecular Ar–Cl / H2C=CHR1) →,
C=CCOc1cc(OCC=C)c(C(=O)O)cc1Cl.CNCc1cc(OC)c(OC)c(OC)c1Br>>COc1cc(CN(C)C(=O)c2cc(Cl)c(O)cc2O)c(Br)c(OC)c1OC,(Ar–Br + H2C=CHR1) OR (Ar–C(O)OH + R1R2–NH) OR (Ar–Cl + R1R2–NH) OR (intramolecular Ar–Br / R1R2–NH) OR (intramolecular Ar–Cl / H2C=CHR1) →,
CNCc1ccccc1C.C=CCOc1cc(OCC=C)c(C(=O)O)cc1Cl>>Cc1ccccc1CN(C)C(=O)c1cc(Cl)c(O)cc1O,(Ar–C(O)OH + R1R2–NH) OR (Ar–Cl + R1R2–NH) OR (intramolecular Ar–Cl / H2C=CHR1) →,
COc1ccc(CC2(Cc3ccc(OCc4ccccc4)cc3)NC(=O)N(C)C2=O)cc1.O=C(O)C(F)(F)F>>COc1ccc(CC2(Cc3ccc(O)cc3)NC(=O)N(C)C2=O)cc1,,
Cc1cc(=O)c(OCc2ccccc2)c(C(=O)O)o1.CN>>CNC(=O)c1oc(C)cc(=O)c1O,HeteroAr–C(O)OH + R–NH2 →,
O=C(O)c1ccc(-c2ccccc2)cc1.COc1cc2c(cc1OCc1ccccc1)CN(CCCCN)CC2>>COc1cc2c(cc1O)CN(CCCCNC(=O)c1ccc(-c3ccccc3)cc1)CC2,Ar–C(O)OH + R–NH2 →,
O=C(O)c1ccncc1.COc1cc2c(cc1OCc1ccccc1)CN(CCCCN)CC2>>COc1cc2c(cc1O)CN(CCCCNC(=O)c1ccncc1)CC2,HeteroAr–C(O)OH + R–NH2 →,
COc1ccc(C(=O)O)cc1.COc1cc2c(cc1OCc1ccccc1)CN(CCCCN)CC2>>COc1ccc(C(=O)NCCCCN2CCc3cc(OC)c(O)cc3C2)cc1,Ar–C(O)OH + R–NH2 →,
COc1cccc(C(=O)O)c1.COc1cc2c(cc1OCc1ccccc1)CN(CCCCN)CC2>>COc1cccc(C(=O)NCCCCN2CCc3cc(OC)c(O)cc3C2)c1,Ar–C(O)OH + R–NH2 →,
O=C(O)c1ccc(F)cc1.COc1cc2c(cc1OCc1ccccc1)CN(CCCCN)CC2>>COc1cc2c(cc1O)CN(CCCCNC(=O)c1ccc(F)cc1)CC2,(Ar–C(O)OH + R–NH2) OR (Ar–F + R–NH2) →,
O=C(O)c1ccc(Cl)cc1.COc1cc2c(cc1OCc1ccccc1)CN(CCCCN)CC2>>COc1cc2c(cc1O)CN(CCCCNC(=O)c1ccc(Cl)cc1)CC2,(Ar–C(O)OH + R–NH2) OR (Ar–Cl + R–NH2) →,
O=C(O)c1ccc(Br)cc1.COc1cc2c(cc1OCc1ccccc1)CN(CCCCN)CC2>>COc1cc2c(cc1O)CN(CCCCNC(=O)c1ccc(Br)cc1)CC2,(Ar–Br + R–NH2) OR (Ar–C(O)OH + R–NH2) →,
COc1ccc(CNc2ncnc(N[C@@H](C)c3nn4ccc(C)c4c(=O)n3-c3ccccc3)c2C(=O)O)cc1.COc1cccc(N)c1>>Cc1ccn2nc([C@H](C)Nc3ncnc(N)c3C(=O)Nc3cccc(O)c3)n(-c3ccccc3)c(=O)c12,(HeteroAr–C(O)OH + Ar–NH2) OR (intramolecular HeteroAr–C(O)OH / HeteroAr–R–NH) →,
Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(OCc2ccccc2)c(C(C)C)c1.NCCO>>Cc1cc(OCC(=O)NCCO)cc(C)c1Cc1ccc(O)c(C(C)C)c1,(R–C(O)OH + R–NH2) OR (R–C(O)OH + R–OH) →,
Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(OCc2ccccc2)c(C(C)C)c1.CC(O)CN>>Cc1cc(OCC(=O)NCC(C)O)cc(C)c1Cc1ccc(O)c(C(C)C)c1,(R–C(O)OH + R–NH2) OR (R–C(O)OH + R–OH) →,
Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(OCc2ccccc2)c(C(C)C)c1.NC1COC1>>Cc1cc(OCC(=O)NC2COC2)cc(C)c1Cc1ccc(O)c(C(C)C)c1,R–C(O)OH + R–NH2 →,
Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(OCc2ccccc2)c(C(C)C)c1.NCc1ccccc1>>Cc1cc(OCC(=O)NCc2ccccc2)cc(C)c1Cc1ccc(O)c(C(C)C)c1,R–C(O)OH + R–NH2 →,
Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(OCc2ccccc2)c(C(C)C)c1.NCCc1ccccc1>>Cc1cc(OCC(=O)NCCc2ccccc2)cc(C)c1Cc1ccc(O)c(C(C)C)c1,R–C(O)OH + R–NH2 →,
Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(OCc2ccccc2)c(C(C)C)c1.Nc1cccc(F)c1>>Cc1cc(OCC(=O)Nc2cccc(F)c2)cc(C)c1Cc1ccc(O)c(C(C)C)c1,(R–C(O)OH + Ar–NH2) OR (intramolecular Ar–F / Ar–NH2) →,
Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(OCc2ccccc2)c(C(C)C)c1.CON.Cl>>CONC(=O)COc1cc(C)c(Cc2ccc(O)c(C(C)C)c2)c(C)c1,R–C(O)OH + O–NH2 →,
Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(OCc2ccccc2)c(C(C)C)c1.CS(=O)(=O)NCCN>>Cc1cc(OCC(=O)NCCNS(C)(=O)=O)cc(C)c1Cc1ccc(O)c(C(C)C)c1,R–C(O)OH + R–NH2 →,
CC(C)C[C@@H](NC(=O)[C@H](O)Cc1ccc(OCc2ccccc2)cc1)C(=O)N1CCC[C@H]1C(=O)O>>CC(C)C[C@@H](NC(=O)[C@H](O)Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)O,C–O bond cleavage; H gain at O,
